ID_Compra,Producto_ID,SKU,Nombre_Producto,Proveedor,Fecha_Compra,Cantidad_Comprada,Precio_Unitario_USD,Total_Compra_USD,Stock_Acumulado,Costo_Promedio_USD,Tipo_Compra
705,1,0RT28,Sandalias Deportivas Acuáticas,Hilasal (Hilandería de Centro América),2025-01-25,130,6.2762119218,815.907549834,1562,6.2762119218,Reposición
706,62,TAG2,Botas Lluvia Impermeables Pro,Adoc S.A. de C.V.,2025-01-28,125,14.592838419000007,1824.1048023750009,1371,14.592838419000007,Reposición
707,8,2JD90,Calzado Boxing Botín Competencia,Diana Comercial,2025-01-29,124,8.252056415700004,1023.2549955468005,1551,8.252056415700004,Reposición
708,31,5IF41,Sandalias Tipo Huarache Tradicionales,Mundo de Calzado,2025-01-30,107,7.339465930500001,785.3228545635001,1482,7.339465930500001,Reposición
709,16,3JK90,Calzado Golf Waterproof Premium,Hilasal (Hilandería de Centro América),2025-01-31,120,10.7702895942,1292.434751304,1465,10.7702895942,Reposición
710,24,4KL66,Botas Senderismo Trail Explorer,Payless ShoeSource El Salvador,2025-02-01,122,13.038851790900004,1590.7399184898006,1454,13.038851790900004,Reposición
711,63,TAG3,Calzado Natación Acuático Grip,Calzado Lexus,2025-02-03,118,8.4543760044,997.6163685192,1517,8.4543760044,Reposición
712,3,1GB82,Calzado Gym Training Multisport,Adoc S.A. de C.V.,2025-02-03,116,10.503399924000007,1218.3943911840008,1499,10.503399924000007,Reposición
713,20,3UK92,Zapatillas Casual Canvas Juveniles,Hilasal (Hilandería de Centro América),2025-02-03,114,9.5004113247,1083.0468910158,1513,9.5004113247,Reposición
714,10,2LM04,Botas Casual Chukka Ante,Mundo de Calzado,2025-02-04,127,11.575263276900005,1470.0584361663007,1512,11.575263276900005,Reposición
715,32,5TJ23,Zapatos Oxford Piel Ejecutivos,Mundo de Calzado,2025-02-04,104,10.3096896795,1072.207726668,1329,10.3096896795,Reposición
716,17,3LV37,Zapatillas Running Ligeras Performance,Adoc S.A. de C.V.,2025-02-04,121,10.8176409873,1308.9345594633,1426,10.8176409873,Reposición
717,42,6VC22,Sandalias Casual Verano Acolchadas,Diana Comercial,2025-02-08,130,7.2361538001,940.699994013,1524,7.2361538001,Reposición
718,7,2JD29,Calzado Natación Acuático Grip,Adoc S.A. de C.V.,2025-02-09,116,7.929206008200003,919.7878969512003,1472,7.929206008200003,Reposición
719,39,6PM40,Tacones Plataforma Fiesta Mujer,Calzado Prada El Salvador,2025-02-09,114,9.6812075529,1103.6576610306,1414,9.6812075529,Reposición
720,57,9OK21,Sandalias Deportivas Acuáticas,Calzado Lexus,2025-02-10,131,8.570602151100005,1122.7488817941005,1560,8.570602151100005,Reposición
721,19,3TU20,Zapatos Oxford Mujer Profesionales,Hilasal (Hilandería de Centro América),2025-02-12,126,12.763352776500005,1608.1824498390006,1590,12.763352776500005,Reposición
722,50,8DO33,Botas Chelsea Casual Premium,Adoc S.A. de C.V.,2025-02-12,123,14.037535718100001,1726.6168933263002,1496,14.037535718100001,Reposición
723,53,8TF72,Zapatos Penny Loafer Clásicos,Adoc S.A. de C.V.,2025-02-13,122,12.4620257295,1520.367138999,1535,12.4620257295,Reposición
724,21,3YB32,Sandalias Plataforma Mujer Elegantes,Payless ShoeSource El Salvador,2025-02-13,105,8.8202731329,926.1286789545001,1443,8.8202731329,Reposición
725,33,5TU10,Sandalias Sport Outdoor Trekking,Almacenes Siman,2025-02-14,133,6.943436097300001,923.4770009409001,1421,6.943436097300001,Reposición
726,52,8NN54,Botas Vaqueras Western Clásicas,Mundo de Calzado,2025-02-14,116,11.2997642625,1310.7726544500001,1555,11.2997642625,Reposición
727,36,6BC45,Sandalias Playa Niños Coloridas,Almacenes Siman,2025-02-15,124,4.8298420962,598.9004199288,1418,4.8298420962,Reposición
728,43,7BS71,Zapatos Derby Clásicos Oficina,Hilasal (Hilandería de Centro América),2025-02-16,126,11.730231472500005,1478.0091655350006,1504,11.730231472500005,Reposición
729,41,6UK81,Zapatillas Tenis Clásicas Blancas,Mundo de Calzado,2025-02-19,131,10.6583681196,1396.2462236676001,1458,10.6583681196,Reposición
730,9,2JV62,Sandalias Ortopédicas Soporte Arco,Hilasal (Hilandería de Centro América),2025-02-20,116,6.314953970700001,732.5346606012001,1588,6.314953970700001,Reposición
731,5,1TB10,Botas Invierno Térmicas Impermeables,Adoc S.A. de C.V.,2025-02-22,128,12.819313513800003,1640.8721297664003,1525,12.819313513800003,Reposición
732,48,7YV41,Calzado Tenis Clay Court Especial,Adoc S.A. de C.V.,2025-02-22,113,11.880894996000004,1342.5411345480004,1505,11.880894996000004,Reposición
733,56,9GQ28,Zapatos Monk Strap Doble Hebilla,Mundo de Calzado,2025-02-22,110,14.838204728700005,1632.2025201570004,1575,14.838204728700005,Reposición
734,46,7NQ22,Zapatos Piel Charol Eventos Formales,Calzado Prada El Salvador,2025-02-24,124,12.208050075600001,1513.7982093744001,1503,12.208050075600001,Reposición
735,28,5GE27,Sandalias Playa Flip-Flop Confort,Mundo de Calzado,2025-02-25,110,6.336477331200001,697.0125064320001,1465,6.336477331200001,Reposición
736,47,7TY55,Zapatillas Walking Confort Plus,Mundo de Calzado,2025-03-01,122,10.6540634475,1299.795740595,1504,10.6540634475,Reposición
737,26,4QI22,Botas Fashion Urbanas Mujer,Diana Comercial,2025-03-01,125,13.727599326900004,1715.9499158625003,1550,13.727599326900004,Reposición
738,64,2EW02,Calzado Boxing Botín Competencia,Calzado Prada El Salvador,2025-03-01,107,9.0268973937,965.8780211259001,1460,9.0268973937,Reposición
739,23,4HJ92,Zapatos Salón Tacón Medio Oficina,Payless ShoeSource El Salvador,2025-03-01,129,12.242487452400004,1579.2808813596005,1637,12.242487452400004,Reposición
740,12,2TK59,Sandalias Gladiador Fashion Mujer,Calzado Prada El Salvador,2025-03-03,126,6.0609783168,763.6832679168,1494,6.0609783168,Reposición
741,15,3JK76,Sandalias Cuero Artesanales Premium,Adoc S.A. de C.V.,2025-03-06,120,7.193107079100001,863.1728494920001,1412,7.193107079100001,Reposición
742,40,6UB33,Calzado Volleyball Indoor Pro,Calzado Prada El Salvador,2025-03-08,135,11.497779179100004,1552.2001891785005,1616,11.497779179100004,Reposición
743,54,8UF78,Zapatillas Casual Urbanas Confort,Diana Comercial,2025-03-08,133,11.239498853099999,1494.8533474622998,1609,11.239498853099999,Reposición
744,34,5UB78,Zapatillas Skate Urban Style,Calzado Prada El Salvador,2025-03-09,133,10.765984922100001,1431.8759946393002,1644,10.765984922100001,Reposición
745,58,9OL25,Botas Trabajo Punta Acero Seguridad,Payless ShoeSource El Salvador,2025-03-09,126,10.4086971378,1311.4958393628,1502,10.4086971378,Reposición
746,55,8VS71,Zapatillas Lifestyle Urban Street,Hilasal (Hilandería de Centro América),2025-03-11,112,9.2163029661,1032.2259322032,1569,9.2163029661,Reposición
747,22,4HC51,Zapatillas Running Trail Mountain,Adoc S.A. de C.V.,2025-03-12,114,11.790496881900001,1344.1166445366002,1547,11.790496881900001,Reposición
748,11,2RW93,Zapatillas Slip-On Casual Relax,Calzado Lexus,2025-03-12,113,9.556372062000001,1079.870043006,1540,9.556372062000001,Reposición
749,18,3RE23,Botas Motociclista Protección Total,Adoc S.A. de C.V.,2025-03-13,128,12.255401468700002,1568.6913879936003,1598,12.255401468700002,Reposición
750,2,1AB92,Botas Trabajo Punta Acero Seguridad,Payless ShoeSource El Salvador,2025-03-15,114,11.2653268857,1284.2472649698,1672,11.2653268857,Reposición
751,59,XS56,Calzado Gym Training Multisport,Diana Comercial,2025-03-15,130,10.989827871300003,1428.6776232690004,1508,10.989827871300003,Reposición
752,45,7NM98,Sandalias Slides Confort Unisex,Calzado Prada El Salvador,2025-03-16,123,6.8616473274,843.9826212702,1629,6.8616473274,Reposición
753,51,8LG34,Botas Militares Tácticas Combat,Diana Comercial,2025-03-17,124,11.063007297,1371.812904828,1483,11.063007297,Reposición
754,37,6GH85,Calzado Ciclismo Clips Performance,Mundo de Calzado,2025-03-19,136,11.261022213600004,1531.4990210496005,1753,11.261022213600004,Reposición
755,14,3ET67,Zapatos Loafer Borlas Ejecutivos,Calzado Prada El Salvador,2025-03-19,135,12.819313513800003,1730.6073243630003,1560,12.819313513800003,Reposición
756,60,WLCH1,Zapatillas Tenis Premium Leather,Almacenes Siman,2025-03-20,121,16.6978230759,2020.4365921839,1530,16.6978230759,Reposición
757,4,1GS46,Zapatillas Tenis Premium Leather,Mundo de Calzado,2025-03-27,112,11.8249342587,1324.3926369744001,1510,11.8249342587,Reposición
758,25,4PJ19,Zapatos Mocasín Elegantes Sin Cordón,Almacenes Siman,2025-03-30,133,15.479600871600006,2058.7869159228007,1512,15.479600871600006,Reposición
759,13,2WE71,Tacones Stiletto Mujer Elegantes,Calzado Lexus,2025-03-31,110,8.3338451856,916.722970416,1477,8.3338451856,Reposición
760,38,6LJ54,Botas de Trabajo Industrial Reforzadas,Almacenes Siman,2025-03-31,114,10.520618612400002,1199.3505218136002,1542,10.520618612400002,Reposición
761,1,0RT28,Sandalias Deportivas Acuáticas,Calzado Lexus,2025-04-01,111,6.379524052200001,708.1271697942001,1673,6.379524052200001,Reposición
762,44,7BS72,Zapatillas Training CrossFit Elite,Payless ShoeSource El Salvador,2025-04-03,119,10.959695166600001,1304.2037248254,1637,10.959695166600001,Reposición
763,8,2JD90,Calzado Boxing Botín Competencia,Calzado Prada El Salvador,2025-04-03,128,9.362661817500001,1198.4207126400001,1679,9.362661817500001,Reposición
764,61,TAG1,Botas Invierno Térmicas Impermeables,Almacenes Siman,2025-04-04,105,14.502440304900002,1522.7562320145003,1480,14.502440304900002,Reposición
765,62,TAG2,Botas Lluvia Impermeables Pro,Payless ShoeSource El Salvador,2025-04-05,109,13.017328430400001,1418.8887989136,1480,13.017328430400001,Reposición
766,30,5GN30,Botas Montaña Hiking Adventure,Mundo de Calzado,2025-04-05,126,10.9123437735,1374.955315461,1556,10.9123437735,Reposición
767,32,5TJ23,Zapatos Oxford Piel Ejecutivos,Adoc S.A. de C.V.,2025-04-05,111,11.398771720800001,1265.2636610088,1440,11.398771720800001,Reposición
768,3,1GB82,Calzado Gym Training Multisport,Hilasal (Hilandería de Centro América),2025-04-06,110,11.140491394800003,1225.4540534280004,1609,11.140491394800003,Reposición
769,16,3JK90,Calzado Golf Waterproof Premium,Almacenes Siman,2025-04-07,119,9.698426241300004,1154.1127227147003,1584,9.698426241300004,Reposición
770,6,2CF67,Botas Lluvia Impermeables Pro,Calzado Lexus,2025-04-08,120,11.4805604907,1377.6672588840001,1404,11.4805604907,Reposición
771,24,4KL66,Botas Senderismo Trail Explorer,Calzado Lexus,2025-04-09,121,15.208406529300001,1840.2171900453002,1575,15.208406529300001,Reposición
772,49,8BC37,Zapatillas Basketball High Top,Diana Comercial,2025-04-13,132,8.079869531700002,1066.5427781844003,1577,8.079869531700002,Reposición
773,27,5BM69,Zapatillas Deportivas Running Pro,Hilasal (Hilandería de Centro América),2025-04-14,135,9.1560375567,1236.0650701544998,1581,9.1560375567,Reposición
774,20,3UK92,Zapatillas Casual Canvas Juveniles,Hilasal (Hilandería de Centro América),2025-04-15,115,9.108686163600002,1047.4989088140003,1628,9.108686163600002,Reposición
775,35,5XY10,Zapatos Tipo Brogue Premium Cuero,Calzado Lexus,2025-04-15,130,14.0117076855,1821.521999115,1620,14.0117076855,Reposición
776,7,2JD29,Calzado Natación Acuático Grip,Diana Comercial,2025-04-17,129,9.293787063900002,1198.8985312431003,1601,9.293787063900002,Reposición
777,31,5IF41,Sandalias Tipo Huarache Tradicionales,Mundo de Calzado,2025-04-17,120,6.973568802,836.82825624,1602,6.973568802,Reposición
778,29,5GF68,Calzado Fútbol Tacos Profesionales,Almacenes Siman,2025-04-20,137,9.7500823065,1335.7612759904998,1708,9.7500823065,Reposición
779,39,6PM40,Tacones Plataforma Fiesta Mujer,Payless ShoeSource El Salvador,2025-04-21,130,8.807359116600002,1144.9566851580003,1544,8.807359116600002,Reposición
780,50,8DO33,Botas Chelsea Casual Premium,Almacenes Siman,2025-04-22,109,14.786548663500003,1611.7338043215004,1605,14.786548663500003,Reposición
781,17,3LV37,Zapatillas Running Ligeras Performance,Diana Comercial,2025-04-22,128,10.933867134,1399.534993152,1554,10.933867134,Reposición
782,36,6BC45,Sandalias Playa Niños Coloridas,Hilasal (Hilandería de Centro América),2025-04-23,112,4.877193489300001,546.2456708016001,1530,4.877193489300001,Reposición
783,53,8TF72,Zapatos Penny Loafer Clásicos,Almacenes Siman,2025-04-24,126,12.0918239289,1523.5698150414,1661,12.0918239289,Reposición
784,10,2LM04,Botas Casual Chukka Ante,Payless ShoeSource El Salvador,2025-04-25,119,14.033231046000004,1669.9544944740005,1631,14.033231046000004,Reposición
785,33,5TU10,Sandalias Sport Outdoor Trekking,Payless ShoeSource El Salvador,2025-04-26,126,7.033834211400002,886.2631106364003,1547,7.033834211400002,Reposición
786,21,3YB32,Sandalias Plataforma Mujer Elegantes,Payless ShoeSource El Salvador,2025-04-28,118,9.074248786800004,1070.7613568424003,1561,9.074248786800004,Reposición
787,19,3TU20,Zapatos Oxford Mujer Profesionales,Adoc S.A. de C.V.,2025-04-28,114,12.565337859900001,1432.4485160286001,1704,12.565337859900001,Reposición
788,42,6VC22,Sandalias Casual Verano Acolchadas,Mundo de Calzado,2025-04-28,115,7.1629743744,823.742053056,1639,7.1629743744,Reposición
789,63,TAG3,Calzado Natación Acuático Grip,Diana Comercial,2025-05-02,122,9.814652388000003,1197.3875913360002,1639,9.814652388000003,Reposición
790,64,2EW02,Calzado Boxing Botín Competencia,Diana Comercial,2025-05-07,128,8.0712601875,1033.121304,1588,8.0712601875,Reposición
791,15,3JK76,Sandalias Cuero Artesanales Premium,Calzado Lexus,2025-05-10,122,7.8172845336000005,953.7087130992,1534,7.8172845336000005,Reposición
792,56,9GQ28,Zapatos Monk Strap Doble Hebilla,Payless ShoeSource El Salvador,2025-05-10,112,14.7262832541,1649.3437244592,1687,14.7262832541,Reposición
793,57,9OK21,Sandalias Deportivas Acuáticas,Diana Comercial,2025-05-11,132,8.105697564300002,1069.9520784876001,1692,8.105697564300002,Reposición
794,46,7NQ22,Zapatos Piel Charol Eventos Formales,Mundo de Calzado,2025-05-11,110,13.120640560800004,1443.2704616880003,1613,13.120640560800004,Reposición
795,9,2JV62,Sandalias Ortopédicas Soporte Arco,Adoc S.A. de C.V.,2025-05-11,128,6.7066791318000005,858.4549288704001,1716,6.7066791318000005,Reposición
796,48,7YV41,Calzado Tenis Clay Court Especial,Almacenes Siman,2025-05-12,108,10.193463532800001,1100.8940615424,1613,10.193463532800001,Reposición
797,52,8NN54,Botas Vaqueras Western Clásicas,Calzado Lexus,2025-05-13,125,11.278240902,1409.78011275,1680,11.278240902,Reposición
798,12,2TK59,Sandalias Gladiador Fashion Mujer,Mundo de Calzado,2025-05-14,111,6.547406264100002,726.7620953151002,1605,6.547406264100002,Reposición
799,47,7TY55,Zapatillas Walking Confort Plus,Adoc S.A. de C.V.,2025-05-16,122,11.239498853099999,1371.2188600782,1626,11.239498853099999,Reposición
800,43,7BS71,Zapatos Derby Clásicos Oficina,Hilasal (Hilandería de Centro América),2025-05-16,118,12.397455648000008,1462.899766464001,1622,12.397455648000008,Reposición
801,54,8UF78,Zapatillas Casual Urbanas Confort,Payless ShoeSource El Salvador,2025-05-17,115,11.7173174562,1347.491507463,1724,11.7173174562,Reposición
802,45,7NM98,Sandalias Slides Confort Unisex,Hilasal (Hilandería de Centro América),2025-05-18,117,6.732507164399999,787.7033382348,1746,6.732507164399999,Reposición
803,41,6UK81,Zapatillas Tenis Clásicas Blancas,Adoc S.A. de C.V.,2025-05-18,118,10.421611154100004,1229.7501161838004,1576,10.421611154100004,Reposición
804,34,5UB78,Zapatillas Skate Urban Style,Mundo de Calzado,2025-05-18,123,10.3484317284,1272.8571025932,1767,10.3484317284,Reposición
805,5,1TB10,Botas Invierno Térmicas Impermeables,Payless ShoeSource El Salvador,2025-05-20,120,11.484865162800004,1378.1838195360006,1645,11.484865162800004,Reposición
806,22,4HC51,Zapatillas Running Trail Mountain,Almacenes Siman,2025-05-21,132,11.459037130200002,1512.5929011864002,1679,11.459037130200002,Reposición
807,2,1AB92,Botas Trabajo Punta Acero Seguridad,Payless ShoeSource El Salvador,2025-05-21,128,11.024265248099999,1411.1059517567999,1800,11.024265248099999,Reposición
808,28,5GE27,Sandalias Playa Flip-Flop Confort,Diana Comercial,2025-05-26,108,6.448398805800003,696.4270710264003,1573,6.448398805800003,Reposición
809,26,4QI22,Botas Fashion Urbanas Mujer,Adoc S.A. de C.V.,2025-05-26,121,13.6716385896,1654.2682693416,1671,13.6716385896,Reposición
810,4,1GS46,Zapatillas Tenis Premium Leather,Adoc S.A. de C.V.,2025-05-29,116,12.771962120700001,1481.5476060012002,1626,12.771962120700001,Reposición
811,23,4HJ92,Zapatos Salón Tacón Medio Oficina,Mundo de Calzado,2025-05-29,114,11.192147460000003,1275.9048104400003,1751,11.192147460000003,Reposición
812,18,3RE23,Botas Motociclista Protección Total,Payless ShoeSource El Salvador,2025-05-29,111,12.4964631063,1387.1074047993,1709,12.4964631063,Reposición
813,58,9OL25,Botas Trabajo Punta Acero Seguridad,Adoc S.A. de C.V.,2025-05-29,119,11.269631557800004,1341.0861553782004,1621,11.269631557800004,Reposición
814,14,3ET67,Zapatos Loafer Borlas Ejecutivos,Payless ShoeSource El Salvador,2025-06-02,113,13.284218100600004,1501.1166453678004,1673,13.284218100600004,Reposición
815,55,8VS71,Zapatillas Lifestyle Urban Street,Hilasal (Hilandería de Centro América),2025-06-03,123,10.826250331500002,1331.6287907745002,1692,10.826250331500002,Reposición
816,38,6LJ54,Botas de Trabajo Industrial Reforzadas,Hilasal (Hilandería de Centro América),2025-06-05,117,10.2322055817,1197.1680530589,1659,10.2322055817,Reposición
817,40,6UB33,Calzado Volleyball Indoor Pro,Calzado Lexus,2025-06-05,118,11.859371635500004,1399.4058529890006,1734,11.859371635500004,Reposición
818,37,6GH85,Calzado Ciclismo Clips Performance,Hilasal (Hilandería de Centro América),2025-06-06,127,11.2481081973,1428.5097410571,1880,11.2481081973,Reposición
819,59,XS56,Calzado Gym Training Multisport,Calzado Lexus,2025-06-06,126,10.7014148406,1348.3782699156,1634,10.7014148406,Reposición
820,61,TAG1,Botas Invierno Térmicas Impermeables,Diana Comercial,2025-06-06,119,12.414674336400005,1477.3462460316005,1599,12.414674336400005,Reposición
821,11,2RW93,Zapatillas Slip-On Casual Relax,Mundo de Calzado,2025-06-06,121,10.344127056300003,1251.6393738123004,1661,10.344127056300003,Reposición
822,60,WLCH1,Zapatillas Tenis Premium Leather,Adoc S.A. de C.V.,2025-06-07,112,15.9574194747,1787.2309811664,1642,15.9574194747,Reposición
823,51,8LG34,Botas Militares Tácticas Combat,Almacenes Siman,2025-06-11,116,11.243803525200004,1304.2812089232004,1599,11.243803525200004,Reposición
824,25,4PJ19,Zapatos Mocasín Elegantes Sin Cordón,Adoc S.A. de C.V.,2025-06-15,114,14.0719730949,1604.2049328186001,1626,14.0719730949,Reposición
825,1,0RT28,Sandalias Deportivas Acuáticas,Almacenes Siman,2025-06-17,122,5.7079952046,696.3754149612,1795,5.7079952046,Reposición
826,20,3UK92,Zapatillas Casual Canvas Juveniles,Diana Comercial,2025-06-17,130,8.923585263300001,1160.0660842290001,1758,8.923585263300001,Reposición
827,49,8BC37,Zapatillas Basketball High Top,Calzado Prada El Salvador,2025-06-18,129,8.854710509700004,1142.2576557513005,1706,8.854710509700004,Reposición
828,16,3JK90,Calzado Golf Waterproof Premium,Mundo de Calzado,2025-06-20,131,10.512009268200003,1377.0732141342005,1715,10.512009268200003,Reposición
829,53,8TF72,Zapatos Penny Loafer Clásicos,Payless ShoeSource El Salvador,2025-06-23,115,13.568326459200001,1560.357542808,1776,13.568326459200001,Reposición
830,13,2WE71,Tacones Stiletto Mujer Elegantes,Hilasal (Hilandería de Centro América),2025-06-24,108,9.336833784900005,1008.3780487692005,1585,9.336833784900005,Reposición
831,3,1GB82,Calzado Gym Training Multisport,Mundo de Calzado,2025-06-25,129,10.598102710200003,1367.1552496158004,1738,10.598102710200003,Reposición
832,17,3LV37,Zapatillas Running Ligeras Performance,Almacenes Siman,2025-06-25,126,10.774594266300003,1357.5988775538003,1680,10.774594266300003,Reposición
833,44,7BS72,Zapatillas Training CrossFit Elite,Payless ShoeSource El Salvador,2025-06-26,127,12.784876137000005,1623.6792693990005,1764,12.784876137000005,Reposición
834,31,5IF41,Sandalias Tipo Huarache Tradicionales,Calzado Lexus,2025-06-26,128,6.732507164399999,861.7609170431999,1730,6.732507164399999,Reposición
835,8,2JD90,Calzado Boxing Botín Competencia,Mundo de Calzado,2025-06-29,132,9.3884898501,1239.2806602131998,1811,9.3884898501,Reposición
836,19,3TU20,Zapatos Oxford Mujer Profesionales,Adoc S.A. de C.V.,2025-06-30,133,13.3918349031,1781.1140421123,1837,13.3918349031,Reposición
837,62,TAG2,Botas Lluvia Impermeables Pro,Calzado Prada El Salvador,2025-07-01,126,15.811060623300003,1992.1936385358003,1606,15.811060623300003,Reposición
838,32,5TJ23,Zapatos Oxford Piel Ejecutivos,Calzado Prada El Salvador,2025-07-01,121,11.626919342100004,1406.8572403941005,1561,11.626919342100004,Reposición
839,10,2LM04,Botas Casual Chukka Ante,Adoc S.A. de C.V.,2025-07-02,127,11.738840816700002,1490.8327837209001,1758,11.738840816700002,Reposición
840,30,5GN30,Botas Montaña Hiking Adventure,Calzado Lexus,2025-07-02,113,9.728558946000003,1099.3271608980003,1669,9.728558946000003,Reposición
841,27,5BM69,Zapatillas Deportivas Running Pro,Adoc S.A. de C.V.,2025-07-05,125,10.920953117700002,1365.1191397125,1706,10.920953117700002,Reposición
842,35,5XY10,Zapatos Tipo Brogue Premium Cuero,Payless ShoeSource El Salvador,2025-07-05,115,16.568682912900005,1905.3985349835007,1735,16.568682912900005,Reposición
843,6,2CF67,Botas Lluvia Impermeables Pro,Diana Comercial,2025-07-06,101,11.329896967200003,1144.3195936872003,1505,11.329896967200003,Reposición
844,7,2JD29,Calzado Natación Acuático Grip,Adoc S.A. de C.V.,2025-07-06,114,9.539153373600001,1087.4634845904002,1715,9.539153373600001,Reposición
845,50,8DO33,Botas Chelsea Casual Premium,Payless ShoeSource El Salvador,2025-07-07,112,15.557084969400005,1742.3935165728005,1717,15.557084969400005,Reposición
846,24,4KL66,Botas Senderismo Trail Explorer,Payless ShoeSource El Salvador,2025-07-08,137,12.7977901533,1753.2972510021,1712,12.7977901533,Reposición
847,21,3YB32,Sandalias Plataforma Mujer Elegantes,Hilasal (Hilandería de Centro América),2025-07-09,130,8.2477517436,1072.207726668,1691,8.2477517436,Reposición
848,63,TAG3,Calzado Natación Acuático Grip,Payless ShoeSource El Salvador,2025-07-09,116,8.4931180533,985.2016941828,1755,8.4931180533,Reposición
849,33,5TU10,Sandalias Sport Outdoor Trekking,Hilasal (Hilandería de Centro América),2025-07-12,130,7.5245668307999996,978.1936880039999,1677,7.5245668307999996,Reposición
850,39,6PM40,Tacones Plataforma Fiesta Mujer,Hilasal (Hilandería de Centro América),2025-07-14,121,8.4974227254,1028.1881497734,1665,8.4974227254,Reposición
851,9,2JV62,Sandalias Ortopédicas Soporte Arco,Adoc S.A. de C.V.,2025-07-15,129,6.250383889200001,806.2995217068001,1845,6.250383889200001,Reposición
852,48,7YV41,Calzado Tenis Clay Court Especial,Payless ShoeSource El Salvador,2025-07-15,111,10.2494242701,1137.6860939811002,1724,10.2494242701,Reposición
853,47,7TY55,Zapatillas Walking Confort Plus,Adoc S.A. de C.V.,2025-07-17,116,9.9308785347,1151.9819100252,1742,9.9308785347,Reposición
854,29,5GF68,Calzado Fútbol Tacos Profesionales,Calzado Lexus,2025-07-19,133,9.168951573000005,1219.4705592090006,1841,9.168951573000005,Reposición
855,36,6BC45,Sandalias Playa Niños Coloridas,Calzado Prada El Salvador,2025-07-20,124,4.696397261100001,582.3532603764002,1654,4.696397261100001,Reposición
856,42,6VC22,Sandalias Casual Verano Acolchadas,Calzado Lexus,2025-07-21,114,6.646413722399999,757.6911643535999,1753,6.646413722399999,Reposición
857,28,5GE27,Sandalias Playa Flip-Flop Confort,Hilasal (Hilandería de Centro América),2025-07-26,112,6.9520454415,778.6290894480001,1685,6.9520454415,Reposición
858,34,5UB78,Zapatillas Skate Urban Style,Diana Comercial,2025-07-27,118,11.5408259001,1361.8174562118,1885,11.5408259001,Reposición
859,57,9OK21,Sandalias Deportivas Acuáticas,Calzado Lexus,2025-07-27,127,7.946424696599999,1009.1959364681999,1819,7.946424696599999,Reposición
860,41,6UK81,Zapatillas Tenis Clásicas Blancas,Calzado Prada El Salvador,2025-07-28,118,11.308373606700002,1334.3880855906002,1694,11.308373606700002,Reposición
861,54,8UF78,Zapatillas Casual Urbanas Confort,Payless ShoeSource El Salvador,2025-07-30,123,11.484865162800004,1412.6384150244005,1847,11.484865162800004,Reposición
862,46,7NQ22,Zapatos Piel Charol Eventos Formales,Almacenes Siman,2025-08-01,109,12.328580894400003,1343.8153174896004,1722,12.328580894400003,Reposición
863,22,4HC51,Zapatillas Running Trail Mountain,Almacenes Siman,2025-08-01,121,12.2467921245,1481.8618470645001,1800,12.2467921245,Reposición
864,64,2EW02,Calzado Boxing Botín Competencia,Hilasal (Hilandería de Centro América),2025-08-02,122,8.923585263300001,1088.6774021226001,1710,8.923585263300001,Reposición
865,15,3JK76,Sandalias Cuero Artesanales Premium,Adoc S.A. de C.V.,2025-08-02,121,7.137146341800001,863.5947073578002,1655,7.137146341800001,Reposición
866,56,9GQ28,Zapatos Monk Strap Doble Hebilla,Payless ShoeSource El Salvador,2025-08-04,112,15.996161523600003,1791.5700906432003,1799,15.996161523600003,Reposición
867,5,1TB10,Botas Invierno Térmicas Impermeables,Almacenes Siman,2025-08-06,132,11.626919342100004,1534.7533531572005,1777,11.626919342100004,Reposición
868,52,8NN54,Botas Vaqueras Western Clásicas,Calzado Prada El Salvador,2025-08-07,117,12.186526715100001,1425.8236256667,1797,12.186526715100001,Reposición
869,43,7BS71,Zapatos Derby Clásicos Oficina,Almacenes Siman,2025-08-09,108,10.718633529,1157.612421132,1730,10.718633529,Reposición
870,38,6LJ54,Botas de Trabajo Industrial Reforzadas,Mundo de Calzado,2025-08-10,119,10.718633529,1275.517389951,1778,10.718633529,Reposición
871,61,TAG1,Botas Invierno Térmicas Impermeables,Payless ShoeSource El Salvador,2025-08-10,122,14.248464650999999,1738.312687422,1721,14.248464650999999,Reposición
872,18,3RE23,Botas Motociclista Protección Total,Mundo de Calzado,2025-08-11,120,10.9037344293,1308.448131516,1829,10.9037344293,Reposición
873,2,1AB92,Botas Trabajo Punta Acero Seguridad,Almacenes Siman,2025-08-12,130,10.012667304599999,1301.6467495979998,1930,10.012667304599999,Reposición
874,12,2TK59,Sandalias Gladiador Fashion Mujer,Diana Comercial,2025-08-12,114,6.573234296699999,749.3487098237999,1719,6.573234296699999,Reposición
875,40,6UB33,Calzado Volleyball Indoor Pro,Adoc S.A. de C.V.,2025-08-14,126,12.6729546624,1596.7922874624,1860,12.6729546624,Reposición
876,45,7NM98,Sandalias Slides Confort Unisex,Hilasal (Hilandería de Centro América),2025-08-15,115,6.900389376300001,793.5447782745001,1861,6.900389376300001,Reposición
877,14,3ET67,Zapatos Loafer Borlas Ejecutivos,Adoc S.A. de C.V.,2025-08-17,139,13.3143508053,1850.6947619367,1812,13.3143508053,Reposición
878,26,4QI22,Botas Fashion Urbanas Mujer,Adoc S.A. de C.V.,2025-08-17,118,11.622614670000003,1371.4685310600003,1789,11.622614670000003,Reposición
