direccion_id,direccion_externo_id,calle,ciudad,codigo_postal,region,pais_codigo,direccion_completa,activo
297,297,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
298,298,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
299,299,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
300,300,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
301,301,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
302,302,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
303,303,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
304,304,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
305,305,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
306,306,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
307,307,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
308,308,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
309,309,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
310,310,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
311,311,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
312,312,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
313,313,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
314,314,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
315,315,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
316,316,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
317,317,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
318,318,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
319,319,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
320,320,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
321,321,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
322,322,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
323,323,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
324,324,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
325,325,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
326,326,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
327,327,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
328,328,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
329,329,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
330,330,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
331,331,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
332,332,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
333,333,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
334,334,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
335,335,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
336,336,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
337,337,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
338,338,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
339,339,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
340,340,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
341,341,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
342,342,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
343,343,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
344,344,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
345,345,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
346,346,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
347,347,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
348,348,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
349,349,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
350,350,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
351,351,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
352,352,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
353,353,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
354,354,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
355,355,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
356,356,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
357,357,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
358,358,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
359,359,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
360,360,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
361,361,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
362,362,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
363,363,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
364,364,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
365,365,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
366,366,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
367,367,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
368,368,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
369,369,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
370,370,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
371,371,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
372,372,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
373,373,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
374,374,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
375,375,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
376,376,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
377,377,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
378,378,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
379,379,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
380,380,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
381,381,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
382,382,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
383,383,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
384,384,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
385,385,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
386,386,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
387,387,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
388,388,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
389,389,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
390,390,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
391,391,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
392,392,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
393,393,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
394,394,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
395,395,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
396,396,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
397,397,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
398,398,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
399,399,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
400,400,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
401,401,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
402,402,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
403,403,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
404,404,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
405,405,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
406,406,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
407,407,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
408,408,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
409,409,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
410,410,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
411,411,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
412,412,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
413,413,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
414,414,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
415,415,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
416,416,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
417,417,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
418,418,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
419,419,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
420,420,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
421,421,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
422,422,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
423,423,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
424,424,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
425,425,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
426,426,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
427,427,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
428,428,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
429,429,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
430,430,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
431,431,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
432,432,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
433,433,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
434,434,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
435,435,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
436,436,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
437,437,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
438,438,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
439,439,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
440,440,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
441,441,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
442,442,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
443,443,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
444,444,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
445,445,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
446,446,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
447,447,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
448,448,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
449,449,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
450,450,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
451,451,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
452,452,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
453,453,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
454,454,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
455,455,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
456,456,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
457,457,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
458,458,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
459,459,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
460,460,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
461,461,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
462,462,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
463,463,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
464,464,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
465,465,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
466,466,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
467,467,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
468,468,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
469,469,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
470,470,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
471,471,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
472,472,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
473,473,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
474,474,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
475,475,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
476,476,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
477,477,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
478,478,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
479,479,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
480,480,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
481,481,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
482,482,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
483,483,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
484,484,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
485,485,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
486,486,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
487,487,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
488,488,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
489,489,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
490,490,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
491,491,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
492,492,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
493,493,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
494,494,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
495,495,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
496,496,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
497,497,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
498,498,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
499,499,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
500,500,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
501,501,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
502,502,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
503,503,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
504,504,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
505,505,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
506,506,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
507,507,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
508,508,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
509,509,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
510,510,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
511,511,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
512,512,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
513,513,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
514,514,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
515,515,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
516,516,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
517,517,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
518,518,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
519,519,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
520,520,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
521,521,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
522,522,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
523,523,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
524,524,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
525,525,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
526,526,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
527,527,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
528,528,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
529,529,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
530,530,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
531,531,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
532,532,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
533,533,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
534,534,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
535,535,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
536,536,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
537,537,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
538,538,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
539,539,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
540,540,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
541,541,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
542,542,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
543,543,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
544,544,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
545,545,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
546,546,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
547,547,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
548,548,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
