movimiento_id,fecha_id,producto_id,almacen_id,tipo_movimiento_id,proveedor_id,usuario_id,cantidad,costo_unitario,costo_total,stock_anterior,stock_resultante,documento,observaciones
209,20231102,50,1,1,1,1,5.0,78.98,394.92,729.0,724.0,ORDEN-190058,Venta orden #190058
210,20230921,63,1,1,8,1,536.0,88.36,47358.82,0.0,536.0,COMP-000210,Compra inicial de VANS MTE-1 HI GORE-TEX
211,20231001,63,1,1,1,1,556.0,88.36,49125.94,0.0,556.0,COMP-000211,Compra inicial de VANS MTE-1 HI GORE-TEX
212,20230914,63,1,1,5,1,889.0,88.36,78548.48,0.0,889.0,COMP-000212,Compra inicial de VANS MTE-1 HI GORE-TEX
213,20231102,63,1,1,1,1,4.0,88.36,353.42,556.0,552.0,ORDEN-190058,Venta orden #190058
214,20231102,10,1,1,1,1,5.0,119.03,595.14,669.0,664.0,ORDEN-153821,Venta orden #153821
215,20230926,58,1,1,1,1,1588.0,111.05,176344.22,0.0,1588.0,COMP-000215,Compra inicial de NEW BALANCE FUELCELL TC ELITE
216,20230909,58,1,1,7,1,1009.0,111.05,112047.43,0.0,1009.0,COMP-000216,Compra inicial de NEW BALANCE FUELCELL TC ELITE
217,20230809,58,1,1,3,1,1067.0,111.05,118488.22,0.0,1067.0,COMP-000217,Compra inicial de NEW BALANCE FUELCELL TC ELITE
218,20231102,58,1,1,1,1,5.0,111.05,555.24,1067.0,1062.0,ORDEN-153821,Venta orden #153821
219,20230826,64,1,1,4,1,1468.0,100.15,147023.14,0.0,1468.0,COMP-000219,Compra inicial de CONVERSE WEAPON CX MID
220,20230821,64,1,1,5,1,1151.0,100.15,115274.95,0.0,1151.0,COMP-000220,Compra inicial de CONVERSE WEAPON CX MID
221,20230910,64,1,1,3,1,501.0,100.15,50176.15,0.0,501.0,COMP-000221,Compra inicial de CONVERSE WEAPON CX MID
222,20231102,64,1,1,1,1,5.0,100.15,500.76,1468.0,1463.0,ORDEN-153821,Venta orden #153821
223,20231102,18,1,1,1,1,2.0,103.73,207.47,1478.0,1476.0,ORDEN-156594,Venta orden #156594
224,20231102,33,1,1,1,1,5.0,87.9,439.5,1148.0,1143.0,ORDEN-156594,Venta orden #156594
225,20231003,5,1,1,3,1,721.0,92.38,66603.1,0.0,721.0,COMP-000225,Compra inicial de PUMA RS-X SNEAKERS AZUL
226,20230811,5,1,1,1,1,983.0,92.38,90805.61,0.0,983.0,COMP-000226,Compra inicial de PUMA RS-X SNEAKERS AZUL
227,20230830,5,1,1,2,1,787.0,92.38,72699.91,0.0,787.0,COMP-000227,Compra inicial de PUMA RS-X SNEAKERS AZUL
228,20231102,5,1,1,1,1,5.0,92.38,461.88,721.0,716.0,ORDEN-131472,Venta orden #131472
229,20230908,36,1,1,4,1,1559.0,81.67,127326.65,0.0,1559.0,COMP-000229,Compra inicial de NIKE SB DUNK HIGH PRO
230,20230927,36,1,1,7,1,1427.0,81.67,116545.94,0.0,1427.0,COMP-000230,Compra inicial de NIKE SB DUNK HIGH PRO
231,20230816,36,1,1,2,1,1988.0,81.67,162363.94,0.0,1988.0,COMP-000231,Compra inicial de NIKE SB DUNK HIGH PRO
232,20231102,36,1,1,1,1,1.0,81.67,81.67,1988.0,1987.0,ORDEN-131472,Venta orden #131472
233,20231102,62,1,1,1,1,1.0,116.61,116.61,793.0,792.0,ORDEN-131472,Venta orden #131472
234,20230928,6,1,1,3,1,1514.0,88.5,133989.0,0.0,1514.0,COMP-000234,Compra inicial de NEW BALANCE 990V5 GRIS
235,20230921,6,1,1,3,1,1093.0,88.5,96730.5,0.0,1093.0,COMP-000235,Compra inicial de NEW BALANCE 990V5 GRIS
236,20230911,6,1,1,7,1,1748.0,88.5,154698.0,0.0,1748.0,COMP-000236,Compra inicial de NEW BALANCE 990V5 GRIS
237,20231102,6,1,1,1,1,3.0,88.5,265.5,1514.0,1511.0,ORDEN-91982,Venta orden #91982
238,20231102,22,1,1,1,1,2.0,86.26,172.51,1724.0,1722.0,ORDEN-91982,Venta orden #91982
239,20231102,30,1,1,1,1,2.0,102.31,204.61,615.0,613.0,ORDEN-91982,Venta orden #91982
240,20231102,46,1,1,1,1,3.0,71.83,215.5,1078.0,1075.0,ORDEN-91982,Venta orden #91982
241,20231102,25,1,1,1,1,3.0,69.62,208.87,1828.0,1825.0,ORDEN-4674,Venta orden #4674
242,20230919,37,1,1,5,1,579.0,106.3,61548.86,0.0,579.0,COMP-000242,Compra inicial de ADIDAS ZX 2K BOOST GRIS
243,20231001,37,1,1,8,1,1822.0,106.3,193682.24,0.0,1822.0,COMP-000243,Compra inicial de ADIDAS ZX 2K BOOST GRIS
244,20230805,37,1,1,7,1,1593.0,106.3,169339.09,0.0,1593.0,COMP-000244,Compra inicial de ADIDAS ZX 2K BOOST GRIS
245,20231102,37,1,1,1,1,1.0,106.3,106.3,579.0,578.0,ORDEN-4674,Venta orden #4674
246,20231102,40,1,1,1,1,4.0,82.85,331.39,1744.0,1740.0,ORDEN-4674,Venta orden #4674
247,20230813,53,1,1,8,1,1233.0,102.74,126683.35,0.0,1233.0,COMP-000247,Compra inicial de VANS COMFYCUSH ERA TRUE WHITE
248,20230903,53,1,1,3,1,1044.0,102.74,107264.74,0.0,1044.0,COMP-000248,Compra inicial de VANS COMFYCUSH ERA TRUE WHITE
249,20230919,53,1,1,7,1,978.0,102.74,100483.63,0.0,978.0,COMP-000249,Compra inicial de VANS COMFYCUSH ERA TRUE WHITE
250,20231102,53,1,1,1,1,1.0,102.74,102.74,1044.0,1043.0,ORDEN-4674,Venta orden #4674
251,20231102,24,1,1,1,1,3.0,114.39,343.17,1714.0,1711.0,ORDEN-113595,Venta orden #113595
252,20231102,30,1,1,1,1,5.0,92.51,462.57,1892.0,1887.0,ORDEN-113595,Venta orden #113595
253,20231102,42,1,1,1,1,4.0,103.51,414.02,1622.0,1618.0,ORDEN-113595,Venta orden #113595
254,20231102,61,1,1,1,1,2.0,89.82,179.64,1681.0,1679.0,ORDEN-113595,Venta orden #113595
255,20231102,61,1,1,1,1,3.0,86.93,260.78,1679.0,1676.0,ORDEN-68107,Venta orden #68107
256,20231102,62,1,1,1,1,3.0,68.34,205.02,1627.0,1624.0,ORDEN-68107,Venta orden #68107
257,20231102,62,1,1,1,1,2.0,98.11,196.22,656.0,654.0,ORDEN-161504,Venta orden #161504
258,20231102,64,1,1,1,1,1.0,108.83,108.83,1151.0,1150.0,ORDEN-161504,Venta orden #161504
259,20231102,5,1,1,1,1,3.0,113.08,339.23,716.0,713.0,ORDEN-163278,Venta orden #163278
260,20231102,39,1,1,1,1,3.0,99.59,298.76,624.0,621.0,ORDEN-163278,Venta orden #163278
261,20231102,51,1,1,1,1,4.0,86.29,345.17,1273.0,1269.0,ORDEN-163278,Venta orden #163278
262,20231102,59,1,1,1,1,5.0,86.75,433.74,514.0,509.0,ORDEN-163278,Venta orden #163278
263,20230830,13,1,1,3,1,1438.0,71.52,102845.76,0.0,1438.0,COMP-000263,Compra inicial de VANS AUTHENTIC CANVAS AZUL
264,20230820,13,1,1,1,1,1067.0,71.52,76311.84,0.0,1067.0,COMP-000264,Compra inicial de VANS AUTHENTIC CANVAS AZUL
265,20231003,13,1,1,4,1,518.0,71.52,37047.36,0.0,518.0,COMP-000265,Compra inicial de VANS AUTHENTIC CANVAS AZUL
266,20231102,13,1,1,1,1,5.0,71.52,357.6,1438.0,1433.0,ORDEN-73388,Venta orden #73388
267,20231102,26,1,1,1,1,5.0,77.52,387.6,737.0,732.0,ORDEN-73388,Venta orden #73388
268,20231102,45,1,1,1,1,4.0,79.73,318.94,1222.0,1218.0,ORDEN-73388,Venta orden #73388
269,20230906,54,1,1,8,1,1435.0,110.27,158243.19,0.0,1435.0,COMP-000269,Compra inicial de CONVERSE CT ALL STAR HI OPTICAL
270,20230914,54,1,1,4,1,1351.0,110.27,148980.17,0.0,1351.0,COMP-000270,Compra inicial de CONVERSE CT ALL STAR HI OPTICAL
271,20230821,54,1,1,2,1,660.0,110.27,72780.84,0.0,660.0,COMP-000271,Compra inicial de CONVERSE CT ALL STAR HI OPTICAL
272,20231102,54,1,1,1,1,2.0,110.27,220.55,660.0,658.0,ORDEN-73388,Venta orden #73388
273,20231102,61,1,1,1,1,2.0,107.65,215.29,1801.0,1799.0,ORDEN-73388,Venta orden #73388
274,20231102,5,1,1,1,1,1.0,83.69,83.69,787.0,786.0,ORDEN-33823,Venta orden #33823
275,20230804,17,1,1,6,1,1101.0,108.13,119046.73,0.0,1101.0,COMP-000275,Compra inicial de ADIDAS NMD_R1 V2 NEGRO
276,20230817,17,1,1,4,1,1484.0,108.13,160458.98,0.0,1484.0,COMP-000276,Compra inicial de ADIDAS NMD_R1 V2 NEGRO
277,20230806,17,1,1,6,1,1193.0,108.13,128994.32,0.0,1193.0,COMP-000277,Compra inicial de ADIDAS NMD_R1 V2 NEGRO
278,20231102,17,1,1,1,1,3.0,108.13,324.38,1484.0,1481.0,ORDEN-33823,Venta orden #33823
279,20231102,24,1,1,1,1,2.0,66.82,133.64,761.0,759.0,ORDEN-169237,Venta orden #169237
280,20231102,25,1,1,1,1,3.0,82.09,246.26,1825.0,1822.0,ORDEN-169237,Venta orden #169237
281,20231102,34,1,1,1,1,1.0,81.2,81.2,1504.0,1503.0,ORDEN-169237,Venta orden #169237
282,20231102,35,1,1,1,1,5.0,73.02,365.1,1057.0,1052.0,ORDEN-169237,Venta orden #169237
283,20231102,50,1,1,1,1,2.0,110.27,220.54,1556.0,1554.0,ORDEN-169237,Venta orden #169237
284,20231102,32,1,1,1,1,3.0,105.13,315.4,1620.0,1617.0,ORDEN-106784,Venta orden #106784
285,20231102,43,1,1,1,1,3.0,99.2,297.59,949.0,946.0,ORDEN-106784,Venta orden #106784
286,20231102,9,1,1,1,1,5.0,82.56,412.8,1621.0,1616.0,ORDEN-12582,Venta orden #12582
287,20230928,12,1,1,4,1,1696.0,110.89,188062.66,0.0,1696.0,COMP-000287,Compra inicial de ADIDAS STAN SMITH VERDE
288,20230824,12,1,1,4,1,650.0,110.89,72075.9,0.0,650.0,COMP-000288,Compra inicial de ADIDAS STAN SMITH VERDE
289,20230901,12,1,1,2,1,1208.0,110.89,133950.29,0.0,1208.0,COMP-000289,Compra inicial de ADIDAS STAN SMITH VERDE
290,20231102,12,1,1,1,1,2.0,110.89,221.77,1696.0,1694.0,ORDEN-12582,Venta orden #12582
291,20231102,6,1,1,1,1,3.0,81.7,245.09,1511.0,1508.0,ORDEN-51071,Venta orden #51071
292,20230812,27,1,1,1,1,888.0,102.65,91156.75,0.0,888.0,COMP-000292,Compra inicial de ADIDAS SUPERSTAR FOUNDATION
293,20230814,27,1,1,3,1,1707.0,102.65,175230.38,0.0,1707.0,COMP-000293,Compra inicial de ADIDAS SUPERSTAR FOUNDATION
294,20230911,27,1,1,7,1,1405.0,102.65,144228.87,0.0,1405.0,COMP-000294,Compra inicial de ADIDAS SUPERSTAR FOUNDATION
295,20231102,27,1,1,1,1,5.0,102.65,513.27,1405.0,1400.0,ORDEN-51071,Venta orden #51071
296,20231102,42,1,1,1,1,3.0,118.35,355.05,1085.0,1082.0,ORDEN-51071,Venta orden #51071
297,20231102,46,1,1,1,1,5.0,69.43,347.16,1579.0,1574.0,ORDEN-51071,Venta orden #51071
298,20231102,57,1,1,1,1,3.0,115.91,347.74,585.0,582.0,ORDEN-51071,Venta orden #51071
299,20231102,1,1,1,1,1,1.0,71.81,71.81,1779.0,1778.0,ORDEN-184987,Venta orden #184987
300,20231102,44,1,1,1,1,5.0,117.55,587.76,583.0,578.0,ORDEN-184987,Venta orden #184987
301,20231102,55,1,1,1,1,1.0,73.87,73.87,544.0,543.0,ORDEN-184987,Venta orden #184987
302,20231102,57,1,1,1,1,3.0,71.95,215.84,582.0,579.0,ORDEN-184987,Venta orden #184987
303,20231102,16,1,1,1,1,2.0,112.36,224.71,670.0,668.0,ORDEN-43280,Venta orden #43280
304,20231102,37,1,1,1,1,4.0,114.55,458.21,1593.0,1589.0,ORDEN-43280,Venta orden #43280
305,20231102,10,1,1,1,1,3.0,113.59,340.76,1865.0,1862.0,ORDEN-69784,Venta orden #69784
306,20231102,27,1,1,1,1,1.0,85.88,85.88,1707.0,1706.0,ORDEN-69784,Venta orden #69784
307,20230809,28,1,1,1,1,839.0,84.13,70586.75,0.0,839.0,COMP-000307,Compra inicial de NEW BALANCE 1080 V11 AZUL
308,20230922,28,1,1,6,1,590.0,84.13,49637.88,0.0,590.0,COMP-000308,Compra inicial de NEW BALANCE 1080 V11 AZUL
309,20230831,28,1,1,3,1,951.0,84.13,80009.53,0.0,951.0,COMP-000309,Compra inicial de NEW BALANCE 1080 V11 AZUL
310,20231102,28,1,1,1,1,5.0,84.13,420.66,839.0,834.0,ORDEN-69784,Venta orden #69784
311,20231102,8,1,1,1,1,5.0,97.22,486.12,778.0,773.0,ORDEN-137906,Venta orden #137906
312,20231102,12,1,1,1,1,3.0,117.51,352.53,1208.0,1205.0,ORDEN-137906,Venta orden #137906
313,20230805,11,1,1,1,1,1012.0,108.61,109915.34,0.0,1012.0,COMP-000313,Compra inicial de NIKE AIR FORCE 1 '07 BLANCO
314,20230814,11,1,1,7,1,769.0,108.61,83522.63,0.0,769.0,COMP-000314,Compra inicial de NIKE AIR FORCE 1 '07 BLANCO
315,20230806,11,1,1,6,1,1932.0,108.61,209838.38,0.0,1932.0,COMP-000315,Compra inicial de NIKE AIR FORCE 1 '07 BLANCO
316,20231102,11,1,1,1,1,1.0,108.61,108.61,1932.0,1931.0,ORDEN-94346,Venta orden #94346
317,20230821,49,1,1,3,1,1863.0,79.95,148946.85,0.0,1863.0,COMP-000317,Compra inicial de JORDAN 5 RETRO STEALTH
318,20230919,49,1,1,2,1,1902.0,79.95,152064.9,0.0,1902.0,COMP-000318,Compra inicial de JORDAN 5 RETRO STEALTH
319,20230930,49,1,1,5,1,1949.0,79.95,155822.55,0.0,1949.0,COMP-000319,Compra inicial de JORDAN 5 RETRO STEALTH
320,20231102,49,1,1,1,1,3.0,79.95,239.85,1949.0,1946.0,ORDEN-94346,Venta orden #94346
321,20231102,10,1,1,1,1,2.0,95.76,191.52,1383.0,1381.0,ORDEN-85572,Venta orden #85572
322,20231102,13,1,1,1,1,5.0,107.89,539.43,518.0,513.0,ORDEN-85572,Venta orden #85572
323,20231102,62,1,1,1,1,4.0,86.23,344.93,654.0,650.0,ORDEN-85572,Venta orden #85572
324,20231102,22,1,1,1,1,1.0,102.35,102.35,1509.0,1508.0,ORDEN-29256,Venta orden #29256
325,20231102,24,1,1,1,1,1.0,69.14,69.14,1711.0,1710.0,ORDEN-29256,Venta orden #29256
326,20230906,19,1,1,7,1,1620.0,69.49,112567.32,0.0,1620.0,COMP-000326,Compra inicial de JORDAN 4 RETRO SE BLANCO
327,20230922,19,1,1,5,1,1202.0,69.49,83522.17,0.0,1202.0,COMP-000327,Compra inicial de JORDAN 4 RETRO SE BLANCO
328,20230904,19,1,1,2,1,1334.0,69.49,92694.32,0.0,1334.0,COMP-000328,Compra inicial de JORDAN 4 RETRO SE BLANCO
329,20231102,19,1,1,1,1,2.0,69.49,138.97,1334.0,1332.0,ORDEN-181905,Venta orden #181905
330,20231102,20,1,1,1,1,5.0,83.75,418.74,1767.0,1762.0,ORDEN-181905,Venta orden #181905
331,20231003,52,1,1,6,1,1183.0,106.89,126450.87,0.0,1183.0,COMP-000331,Compra inicial de ADIDAS ALPHABOOST V1 CORE
332,20230824,52,1,1,3,1,581.0,106.89,62103.09,0.0,581.0,COMP-000332,Compra inicial de ADIDAS ALPHABOOST V1 CORE
333,20230827,52,1,1,3,1,514.0,106.89,54941.46,0.0,514.0,COMP-000333,Compra inicial de ADIDAS ALPHABOOST V1 CORE
334,20231102,52,1,1,1,1,1.0,106.89,106.89,1183.0,1182.0,ORDEN-181905,Venta orden #181905
335,20231102,59,1,1,1,1,2.0,90.27,180.54,509.0,507.0,ORDEN-181905,Venta orden #181905
336,20231102,3,1,1,1,1,1.0,68.48,68.48,753.0,752.0,ORDEN-93381,Venta orden #93381
337,20231102,32,1,1,1,1,5.0,97.95,489.75,1617.0,1612.0,ORDEN-93381,Venta orden #93381
338,20231102,49,1,1,1,1,3.0,72.01,216.02,1902.0,1899.0,ORDEN-93381,Venta orden #93381
339,20231102,51,1,1,1,1,3.0,81.84,245.52,1451.0,1448.0,ORDEN-93381,Venta orden #93381
340,20231102,56,1,1,1,1,5.0,76.83,384.15,1625.0,1620.0,ORDEN-93381,Venta orden #93381
341,20231102,7,1,1,1,1,2.0,66.95,133.91,770.0,768.0,ORDEN-116565,Venta orden #116565
342,20231102,12,1,1,1,1,3.0,94.0,281.99,1205.0,1202.0,ORDEN-116565,Venta orden #116565
343,20231102,45,1,1,1,1,1.0,69.73,69.73,1145.0,1144.0,ORDEN-116565,Venta orden #116565
344,20231102,49,1,1,1,1,1.0,97.57,97.57,1946.0,1945.0,ORDEN-116565,Venta orden #116565
345,20231102,15,1,1,1,1,5.0,116.09,580.44,1302.0,1297.0,ORDEN-17176,Venta orden #17176
346,20231102,56,1,1,1,1,5.0,66.49,332.46,1935.0,1930.0,ORDEN-17176,Venta orden #17176
347,20231102,63,1,1,1,1,2.0,70.22,140.44,536.0,534.0,ORDEN-17176,Venta orden #17176
348,20231102,31,1,1,1,1,5.0,71.08,355.41,1472.0,1467.0,ORDEN-170776,Venta orden #170776
349,20231102,38,1,1,1,1,1.0,91.18,91.18,969.0,968.0,ORDEN-170776,Venta orden #170776
350,20231102,17,1,1,1,1,2.0,81.04,162.07,1481.0,1479.0,ORDEN-145443,Venta orden #145443
351,20231102,34,1,1,1,1,3.0,73.4,220.21,826.0,823.0,ORDEN-145443,Venta orden #145443
352,20231102,39,1,1,1,1,2.0,92.9,185.81,621.0,619.0,ORDEN-145443,Venta orden #145443
353,20231102,40,1,1,1,1,1.0,75.91,75.91,936.0,935.0,ORDEN-145443,Venta orden #145443
354,20231102,56,1,1,1,1,4.0,90.58,362.33,1986.0,1982.0,ORDEN-145443,Venta orden #145443
355,20231102,13,1,1,1,1,3.0,67.07,201.22,513.0,510.0,ORDEN-195931,Venta orden #195931
356,20231102,26,1,1,1,1,4.0,102.14,408.55,806.0,802.0,ORDEN-195931,Venta orden #195931
357,20231102,50,1,1,1,1,3.0,70.42,211.25,1064.0,1061.0,ORDEN-195931,Venta orden #195931
358,20230922,60,1,1,4,1,1085.0,83.5,90593.16,0.0,1085.0,COMP-000358,Compra inicial de REEBOK ZIG KINETICA II ENERGY
359,20230819,60,1,1,7,1,993.0,83.5,82911.53,0.0,993.0,COMP-000359,Compra inicial de REEBOK ZIG KINETICA II ENERGY
360,20230912,60,1,1,5,1,1927.0,83.5,160896.79,0.0,1927.0,COMP-000360,Compra inicial de REEBOK ZIG KINETICA II ENERGY
361,20231102,60,1,1,1,1,5.0,83.5,417.48,1927.0,1922.0,ORDEN-195931,Venta orden #195931
362,20231102,3,1,1,1,1,3.0,107.49,322.47,1436.0,1433.0,ORDEN-192345,Venta orden #192345
363,20231102,57,1,1,1,1,2.0,100.07,200.14,1158.0,1156.0,ORDEN-192345,Venta orden #192345
364,20231102,58,1,1,1,1,3.0,79.6,238.81,1588.0,1585.0,ORDEN-192345,Venta orden #192345
365,20231102,34,1,1,1,1,4.0,73.76,295.06,823.0,819.0,ORDEN-43000,Venta orden #43000
366,20231102,60,1,1,1,1,5.0,94.82,474.09,1922.0,1917.0,ORDEN-43000,Venta orden #43000
367,20231102,57,1,1,1,1,3.0,89.71,269.12,559.0,556.0,ORDEN-17411,Venta orden #17411
368,20231102,59,1,1,1,1,2.0,86.22,172.44,507.0,505.0,ORDEN-17411,Venta orden #17411
369,20231102,11,1,1,1,1,3.0,112.7,338.09,769.0,766.0,ORDEN-112863,Venta orden #112863
370,20231102,18,1,1,1,1,1.0,116.02,116.02,533.0,532.0,ORDEN-112863,Venta orden #112863
371,20231102,32,1,1,1,1,2.0,101.99,203.99,682.0,680.0,ORDEN-112863,Venta orden #112863
372,20231102,62,1,1,1,1,1.0,68.16,68.16,650.0,649.0,ORDEN-112863,Venta orden #112863
373,20231102,9,1,1,1,1,4.0,66.88,267.5,725.0,721.0,ORDEN-51823,Venta orden #51823
374,20231102,10,1,1,1,1,5.0,83.35,416.73,1381.0,1376.0,ORDEN-51823,Venta orden #51823
375,20231102,40,1,1,1,1,5.0,82.94,414.69,1740.0,1735.0,ORDEN-51823,Venta orden #51823
376,20231102,57,1,1,1,1,3.0,85.68,257.04,579.0,576.0,ORDEN-51823,Venta orden #51823
377,20231102,55,1,1,1,1,2.0,107.72,215.44,513.0,511.0,ORDEN-184349,Venta orden #184349
378,20231102,61,1,1,1,1,2.0,109.96,219.92,1676.0,1674.0,ORDEN-184349,Venta orden #184349
379,20231102,10,1,1,1,1,4.0,119.68,478.7,1376.0,1372.0,ORDEN-150073,Venta orden #150073
380,20231102,61,1,1,1,1,5.0,92.9,464.52,1674.0,1669.0,ORDEN-150073,Venta orden #150073
381,20231102,5,1,1,1,1,1.0,108.31,108.31,786.0,785.0,ORDEN-161070,Venta orden #161070
382,20231102,17,1,1,1,1,2.0,119.44,238.88,1193.0,1191.0,ORDEN-161070,Venta orden #161070
383,20231102,23,1,1,1,1,2.0,81.87,163.74,1013.0,1011.0,ORDEN-161070,Venta orden #161070
384,20231102,24,1,1,1,1,3.0,100.07,300.22,1971.0,1968.0,ORDEN-161070,Venta orden #161070
385,20231102,55,1,1,1,1,4.0,94.05,376.2,1862.0,1858.0,ORDEN-161070,Venta orden #161070
386,20231102,9,1,1,1,1,5.0,106.25,531.24,1616.0,1611.0,ORDEN-102500,Venta orden #102500
387,20231102,57,1,1,1,1,1.0,119.75,119.75,576.0,575.0,ORDEN-102500,Venta orden #102500
388,20231102,2,1,1,1,1,5.0,103.78,518.88,1001.0,996.0,ORDEN-18865,Venta orden #18865
389,20231102,35,1,1,1,1,2.0,103.0,205.99,1052.0,1050.0,ORDEN-18865,Venta orden #18865
390,20231102,50,1,1,1,1,5.0,76.18,380.88,1061.0,1056.0,ORDEN-18865,Venta orden #18865
391,20231102,51,1,1,1,1,1.0,116.22,116.22,1448.0,1447.0,ORDEN-18865,Venta orden #18865
392,20231102,15,1,1,1,1,1.0,76.93,76.93,1819.0,1818.0,ORDEN-139249,Venta orden #139249
393,20231102,50,1,1,1,1,4.0,90.15,360.6,1056.0,1052.0,ORDEN-139249,Venta orden #139249
394,20231102,10,1,1,1,1,2.0,98.82,197.64,1372.0,1370.0,ORDEN-21322,Venta orden #21322
395,20231102,42,1,1,1,1,1.0,83.8,83.8,1618.0,1617.0,ORDEN-21322,Venta orden #21322
396,20231102,63,1,1,1,1,5.0,118.72,593.58,889.0,884.0,ORDEN-21322,Venta orden #21322
397,20231102,11,1,1,1,1,5.0,98.72,493.59,1931.0,1926.0,ORDEN-68297,Venta orden #68297
398,20231102,18,1,1,1,1,1.0,90.56,90.56,532.0,531.0,ORDEN-68297,Venta orden #68297
399,20231102,29,1,1,1,1,2.0,107.57,215.15,1574.0,1572.0,ORDEN-68297,Venta orden #68297
400,20230829,47,1,1,1,1,1711.0,112.72,192857.08,0.0,1711.0,COMP-000400,Compra inicial de ADIDAS CONTINENTAL 80 PRIDE
401,20230826,47,1,1,1,1,1901.0,112.72,214273.12,0.0,1901.0,COMP-000401,Compra inicial de ADIDAS CONTINENTAL 80 PRIDE
402,20230816,47,1,1,7,1,1179.0,112.72,132892.16,0.0,1179.0,COMP-000402,Compra inicial de ADIDAS CONTINENTAL 80 PRIDE
403,20231102,47,1,1,1,1,1.0,112.72,112.72,1179.0,1178.0,ORDEN-68297,Venta orden #68297
404,20231102,63,1,1,1,1,2.0,110.47,220.93,884.0,882.0,ORDEN-68297,Venta orden #68297
405,20231102,33,1,1,1,1,2.0,101.2,202.39,929.0,927.0,ORDEN-50240,Venta orden #50240
406,20231102,45,1,1,1,1,1.0,118.63,118.63,1144.0,1143.0,ORDEN-50240,Venta orden #50240
407,20231102,50,1,1,1,1,1.0,74.05,74.05,1554.0,1553.0,ORDEN-50240,Venta orden #50240
408,20231102,64,1,1,1,1,5.0,81.91,409.53,1463.0,1458.0,ORDEN-50240,Venta orden #50240
409,20231102,12,1,1,1,1,4.0,102.71,410.86,650.0,646.0,ORDEN-161728,Venta orden #161728
410,20231102,31,1,1,1,1,1.0,74.24,74.24,1749.0,1748.0,ORDEN-161728,Venta orden #161728
411,20231102,35,1,1,1,1,1.0,71.2,71.2,1247.0,1246.0,ORDEN-161728,Venta orden #161728
412,20231102,40,1,1,1,1,2.0,94.61,189.22,1735.0,1733.0,ORDEN-161728,Venta orden #161728
413,20231102,8,1,1,1,1,1.0,106.39,106.39,1071.0,1070.0,ORDEN-69185,Venta orden #69185
414,20231102,23,1,1,1,1,3.0,87.34,262.01,1011.0,1008.0,ORDEN-69185,Venta orden #69185
415,20231102,25,1,1,1,1,1.0,84.16,84.16,555.0,554.0,ORDEN-69185,Venta orden #69185
416,20231102,31,1,1,1,1,1.0,112.75,112.75,1467.0,1466.0,ORDEN-69185,Venta orden #69185
417,20231102,43,1,1,1,1,1.0,101.16,101.16,1988.0,1987.0,ORDEN-69185,Venta orden #69185
418,20231102,1,1,1,1,1,4.0,87.47,349.9,852.0,848.0,ORDEN-24515,Venta orden #24515
419,20231102,12,1,1,1,1,5.0,98.95,494.73,646.0,641.0,ORDEN-24515,Venta orden #24515
420,20231102,25,1,1,1,1,4.0,85.03,340.13,554.0,550.0,ORDEN-24515,Venta orden #24515
421,20231102,9,1,1,1,1,4.0,92.88,371.52,1611.0,1607.0,ORDEN-89307,Venta orden #89307
422,20231102,12,1,1,1,1,5.0,71.12,355.59,641.0,636.0,ORDEN-89307,Venta orden #89307
423,20231102,20,1,1,1,1,2.0,66.63,133.26,1762.0,1760.0,ORDEN-44571,Venta orden #44571
424,20231102,21,1,1,1,1,3.0,119.25,357.75,1298.0,1295.0,ORDEN-44571,Venta orden #44571
425,20231102,30,1,1,1,1,4.0,86.71,346.82,613.0,609.0,ORDEN-44571,Venta orden #44571
426,20231102,44,1,1,1,1,4.0,106.6,426.38,957.0,953.0,ORDEN-44571,Venta orden #44571
427,20231102,54,1,1,1,1,2.0,112.52,225.04,1351.0,1349.0,ORDEN-44571,Venta orden #44571
428,20231102,2,1,1,1,1,4.0,101.27,405.07,996.0,992.0,ORDEN-13211,Venta orden #13211
429,20231102,21,1,1,1,1,4.0,84.48,337.92,531.0,527.0,ORDEN-13211,Venta orden #13211
430,20231102,44,1,1,1,1,1.0,76.4,76.4,1566.0,1565.0,ORDEN-13211,Venta orden #13211
431,20231102,49,1,1,1,1,1.0,80.36,80.36,1899.0,1898.0,ORDEN-13211,Venta orden #13211
432,20231102,9,1,1,1,1,4.0,70.18,280.7,721.0,717.0,ORDEN-59004,Venta orden #59004
433,20231102,10,1,1,1,1,2.0,116.62,233.23,664.0,662.0,ORDEN-59004,Venta orden #59004
434,20231102,46,1,1,1,1,1.0,111.65,111.65,1574.0,1573.0,ORDEN-59004,Venta orden #59004
435,20230908,4,1,1,1,1,1597.0,107.89,172303.52,0.0,1597.0,COMP-000435,Compra inicial de VANS OLD SKOOL NEGRO/BLANCO
436,20230828,4,1,1,3,1,1121.0,107.89,120946.93,0.0,1121.0,COMP-000436,Compra inicial de VANS OLD SKOOL NEGRO/BLANCO
437,20230808,4,1,1,6,1,1678.0,107.89,181042.78,0.0,1678.0,COMP-000437,Compra inicial de VANS OLD SKOOL NEGRO/BLANCO
438,20231102,4,1,1,1,1,5.0,107.89,539.46,1678.0,1673.0,ORDEN-43748,Venta orden #43748
439,20231102,8,1,1,1,1,4.0,92.51,370.06,1070.0,1066.0,ORDEN-43748,Venta orden #43748
