venta_id,fecha_id,cliente_id,producto_id,orden_id,usuario_id,almacen_id,impuesto_id,cantidad,precio_unitario,subtotal,descuento,impuesto,envio,total,costo_unitario,costo_total,margen,created_at
185,20250705,1,54,23989,1,1,1,2.0,37.01,74.01,0.0,9.62,0.0,83.63,22.2,44.41,29.61,2026-01-06 04:57:43.082130
186,20250705,1,37,28784,1,1,1,1.0,34.45,34.45,0.0,4.48,0.0,38.92,20.67,20.67,13.78,2026-01-06 04:57:43.082130
187,20250705,1,34,33723,1,1,1,1.0,33.78,33.78,0.0,4.39,0.0,38.17,20.27,20.27,13.51,2026-01-06 04:57:43.082130
188,20250801,1,38,7228,1,1,1,1.0,34.78,34.78,0.0,4.52,0.0,39.31,20.87,20.87,13.91,2026-01-06 04:57:43.082130
189,20250814,1,41,7869,1,1,1,1.0,39.21,39.21,0.0,5.1,0.0,44.31,23.53,23.53,15.68,2026-01-06 04:57:43.082130
190,20250109,1,23,81,1,1,1,1.0,42.05,42.05,0.0,5.47,0.0,47.52,25.23,25.23,16.82,2026-01-06 04:57:43.082130
191,20250830,1,32,6953,1,1,1,2.0,39.61,79.23,0.0,10.3,0.0,89.53,23.77,47.54,31.69,2026-01-06 04:57:43.082130
192,20241230,1,34,7300,1,1,1,1.0,36.65,36.65,0.0,4.76,0.0,41.42,21.99,21.99,14.66,2026-01-06 04:57:43.082130
193,20231205,1,16,11145,1,1,1,1.0,31.77,31.77,0.0,4.13,0.0,35.9,19.06,19.06,12.71,2026-01-06 04:57:43.082130
194,20231205,1,49,24900,1,1,1,1.0,26.73,26.73,0.0,3.47,0.0,30.2,16.04,16.04,10.69,2026-01-06 04:57:43.082130
195,20251112,1,24,8173,1,1,1,1.0,45.87,45.87,0.0,5.96,0.0,51.83,27.52,27.52,18.35,2026-01-06 04:57:43.082130
196,20251124,1,12,8462,1,1,1,1.0,21.31,21.31,0.0,2.77,0.0,24.08,12.79,12.79,8.52,2026-01-06 04:57:43.082130
197,20240217,1,3,77,1,1,1,1.0,32.89,32.89,0.0,4.28,0.0,37.16,19.73,19.73,13.15,2026-01-06 04:57:43.082130
198,20240327,1,34,7256,1,1,1,1.0,36.7,36.7,0.0,4.77,0.0,41.47,22.02,22.02,14.68,2026-01-06 04:57:43.082130
199,20240730,1,8,79,1,1,1,1.0,30.48,30.48,0.0,3.96,0.0,34.44,18.29,18.29,12.19,2026-01-06 04:57:43.082130
200,20240811,1,57,6996,1,1,1,1.0,24.89,24.89,0.0,3.24,0.0,28.13,14.94,14.94,9.96,2026-01-06 04:57:43.082130
201,20240829,1,38,270,1,1,1,1.0,38.32,38.32,0.0,4.98,0.0,43.31,22.99,22.99,15.33,2026-01-06 04:57:43.082130
202,20240829,1,11,270,1,1,1,1.0,31.51,31.51,0.0,4.1,0.0,35.61,18.91,18.91,12.61,2026-01-06 04:57:43.082130
203,20240902,1,50,7007,1,1,1,1.0,44.44,44.44,0.0,5.78,0.0,50.22,26.67,26.67,17.78,2026-01-06 04:57:43.082130
204,20250103,1,24,8553,1,1,1,1.0,48.78,48.78,0.0,6.34,0.0,55.13,29.27,29.27,19.51,2026-01-06 04:57:43.082130
205,20250206,1,58,72,1,1,1,1.0,35.75,35.75,0.0,4.65,0.0,40.4,21.45,21.45,14.3,2026-01-06 04:57:43.082130
206,20250206,1,13,72,1,1,1,1.0,27.26,27.26,0.0,3.54,0.0,30.81,16.36,16.36,10.91,2026-01-06 04:57:43.082130
207,20250206,1,13,6951,1,1,1,1.0,29.95,29.95,0.0,3.89,0.0,33.85,17.97,17.97,11.98,2026-01-06 04:57:43.082130
208,20250216,1,51,6718,1,1,1,1.0,37.98,37.98,0.0,4.94,0.0,42.91,22.79,22.79,15.19,2026-01-06 04:57:43.082130
209,20230108,1,7,12819,1,1,1,1.0,28.7,28.7,0.0,3.73,0.0,32.43,17.22,17.22,11.48,2026-01-06 04:57:43.082130
210,20230108,1,19,9381,1,1,1,1.0,36.22,36.22,0.0,4.71,0.0,40.93,21.73,21.73,14.49,2026-01-06 04:57:43.082130
211,20230108,1,50,12812,1,1,1,1.0,47.64,47.64,0.0,6.19,0.0,53.83,28.58,28.58,19.06,2026-01-06 04:57:43.082130
212,20230108,1,12,12812,1,1,1,1.0,20.83,20.83,0.0,2.71,0.0,23.54,12.5,12.5,8.33,2026-01-06 04:57:43.082130
213,20230108,1,1,12812,1,1,1,1.0,20.01,20.01,0.0,2.6,0.0,22.62,12.01,12.01,8.01,2026-01-06 04:57:43.082130
214,20230108,1,39,12812,1,1,1,1.0,30.85,30.85,0.0,4.01,0.0,34.86,18.51,18.51,12.34,2026-01-06 04:57:43.082130
215,20230519,1,11,7593,1,1,1,2.0,29.25,58.5,0.0,7.61,0.0,66.11,17.55,35.1,23.4,2026-01-06 04:57:43.082130
216,20230814,1,12,7288,1,1,1,1.0,22.14,22.14,0.0,2.88,0.0,25.01,13.28,13.28,8.85,2026-01-06 04:57:43.082130
217,20231017,1,61,7589,1,1,1,2.0,47.06,94.13,0.0,12.24,0.0,106.36,28.24,56.48,37.65,2026-01-06 04:57:43.082130
218,20231023,1,28,83,1,1,1,1.0,20.47,20.47,0.0,2.66,0.0,23.14,12.28,12.28,8.19,2026-01-06 04:57:43.082130
219,20250405,1,7,6139,1,1,1,1.0,28.04,28.04,0.0,3.65,0.0,31.68,16.82,16.82,11.22,2026-01-06 04:57:43.082130
220,20231205,1,21,24900,1,1,1,1.0,27.63,27.63,0.0,3.59,0.0,31.22,16.58,16.58,11.05,2026-01-06 04:57:43.082130
221,20240217,1,14,77,1,1,1,1.0,42.58,42.58,0.0,5.54,0.0,48.11,25.55,25.55,17.03,2026-01-06 04:57:43.082130
222,20240327,1,55,7256,1,1,1,1.0,32.91,32.91,0.0,4.28,0.0,37.19,19.75,19.75,13.16,2026-01-06 04:57:43.082130
223,20240411,1,31,7871,1,1,1,1.0,23.2,23.2,0.0,3.02,0.0,26.22,13.92,13.92,9.28,2026-01-06 04:57:43.082130
224,20240414,1,50,7317,1,1,1,1.0,47.89,47.89,0.0,6.23,0.0,54.11,28.73,28.73,19.15,2026-01-06 04:57:43.082130
225,20240906,1,11,8193,1,1,1,1.0,34.0,34.0,0.0,4.42,0.0,38.42,20.4,20.4,13.6,2026-01-06 04:57:43.082130
226,20240912,1,17,7050,1,1,1,1.0,37.68,37.68,0.0,4.9,0.0,42.58,22.61,22.61,15.07,2026-01-06 04:57:43.082130
227,20241016,1,49,71,1,1,1,1.0,27.62,27.62,0.0,3.59,0.0,31.21,16.57,16.57,11.05,2026-01-06 04:57:43.082130
228,20241016,1,60,71,1,1,1,1.0,47.54,47.54,0.0,6.18,0.0,53.73,28.53,28.53,19.02,2026-01-06 04:57:43.082130
229,20250405,1,4,33712,1,1,1,1.0,39.92,39.92,0.0,5.19,0.0,45.11,23.95,23.95,15.97,2026-01-06 04:57:43.082130
230,20250405,1,52,1383,1,1,1,1.0,38.24,38.24,0.0,4.97,0.0,43.21,22.94,22.94,15.29,2026-01-06 04:57:43.082130
231,20230108,1,61,1867,1,1,1,1.0,43.52,43.52,0.0,5.66,0.0,49.18,26.11,26.11,17.41,2026-01-06 04:57:43.082130
232,20241016,1,62,71,1,1,1,1.0,46.27,46.27,0.0,6.01,0.0,52.28,27.76,27.76,18.51,2026-01-06 04:57:43.082130
233,20250405,1,50,1383,1,1,1,1.0,44.15,44.15,0.0,5.74,0.0,49.89,26.49,26.49,17.66,2026-01-06 04:57:43.082130
234,20250405,1,11,1383,1,1,1,1.0,33.77,33.77,0.0,4.39,0.0,38.16,20.26,20.26,13.51,2026-01-06 04:57:43.082130
235,20230901,1,3,9786,1,1,1,1.0,36.64,36.64,0.0,4.76,0.0,41.4,21.98,21.98,14.65,2026-01-06 04:57:43.082130
236,20231202,1,53,10141,1,1,1,1.0,48.28,48.28,0.0,6.28,0.0,54.56,28.97,28.97,19.31,2026-01-06 04:57:43.082130
237,20240103,1,16,9221,1,1,1,1.0,32.42,32.42,0.0,4.21,0.0,36.64,19.45,19.45,12.97,2026-01-06 04:57:43.082130
238,20240830,1,2,9794,1,1,1,2.0,35.1,70.2,0.0,9.13,0.0,79.33,21.06,42.12,28.08,2026-01-06 04:57:43.082130
239,20251129,1,59,9480,1,1,1,1.0,35.86,35.86,0.0,4.66,0.0,40.52,21.52,21.52,14.34,2026-01-06 04:57:43.082130
240,20241028,1,31,8843,1,1,1,1.0,23.96,23.96,0.0,3.12,0.0,27.08,14.38,14.38,9.59,2026-01-06 04:57:43.082130
241,20240207,1,35,9792,1,1,1,1.0,51.25,51.25,0.0,6.66,0.0,57.92,30.75,30.75,20.5,2026-01-06 04:57:43.082130
242,20241202,1,39,10124,1,1,1,2.0,32.52,65.04,0.0,8.46,0.0,73.5,19.51,39.02,26.02,2026-01-06 04:57:43.082130
243,20250516,1,7,9148,1,1,1,1.0,29.89,29.89,0.0,3.89,0.0,33.78,17.93,17.93,11.96,2026-01-06 04:57:43.082130
244,20250706,1,52,17885,1,1,1,1.0,38.05,38.05,0.0,4.95,0.0,43.0,22.83,22.83,15.22,2026-01-06 04:57:43.082130
245,20250706,1,5,2425,1,1,1,1.0,36.84,36.84,0.0,4.79,0.0,41.62,22.1,22.1,14.73,2026-01-06 04:57:43.082130
246,20250706,1,40,28071,1,1,1,1.0,40.88,40.88,0.0,5.31,0.0,46.2,24.53,24.53,16.35,2026-01-06 04:57:43.082130
247,20250707,1,20,21273,1,1,1,1.0,30.6,30.6,0.0,3.98,0.0,34.57,18.36,18.36,12.24,2026-01-06 04:57:43.082130
248,20230908,1,61,8603,1,1,1,1.0,49.32,49.32,0.0,6.41,0.0,55.73,29.59,29.59,19.73,2026-01-06 04:57:43.082130
249,20250707,1,3,25424,1,1,1,1.0,33.71,33.71,0.0,4.38,0.0,38.1,20.23,20.23,13.49,2026-01-06 04:57:43.082130
250,20230928,1,11,9464,1,1,1,1.0,29.14,29.14,0.0,3.79,0.0,32.93,17.48,17.48,11.66,2026-01-06 04:57:43.082130
251,20250707,1,2,25424,1,1,1,1.0,35.18,35.18,0.0,4.57,0.0,39.75,21.11,21.11,14.07,2026-01-06 04:57:43.082130
252,20250707,1,56,25424,1,1,1,1.0,46.86,46.86,0.0,6.09,0.0,52.95,28.12,28.12,18.74,2026-01-06 04:57:43.082130
253,20250708,1,19,12794,1,1,1,1.0,42.17,42.17,0.0,5.48,0.0,47.65,25.3,25.3,16.87,2026-01-06 04:57:43.082130
254,20250708,1,22,7003,1,1,1,1.0,40.32,40.32,0.0,5.24,0.0,45.56,24.19,24.19,16.13,2026-01-06 04:57:43.082130
255,20250708,1,20,7003,1,1,1,1.0,30.86,30.86,0.0,4.01,0.0,34.88,18.52,18.52,12.35,2026-01-06 04:57:43.082130
256,20230101,1,34,21568,1,1,1,1.0,32.11,32.11,0.0,4.17,0.0,36.29,19.27,19.27,12.84,2026-01-06 04:57:43.082130
257,20250709,1,55,23379,1,1,1,2.0,31.59,63.17,0.0,8.21,0.0,71.38,18.95,37.9,25.27,2026-01-06 04:57:43.082130
258,20250709,1,5,7629,1,1,1,2.0,38.67,77.34,0.0,10.05,0.0,87.4,23.2,46.41,30.94,2026-01-06 04:57:43.082130
259,20250709,1,26,41277,1,1,1,1.0,43.7,43.7,0.0,5.68,0.0,49.38,26.22,26.22,17.48,2026-01-06 04:57:43.082130
260,20230101,1,52,39254,1,1,1,1.0,35.21,35.21,0.0,4.58,0.0,39.79,21.13,21.13,14.09,2026-01-06 04:57:43.082130
261,20240225,1,24,22327,1,1,1,1.0,43.96,43.96,0.0,5.71,0.0,49.67,26.38,26.38,17.58,2026-01-06 04:57:43.082130
262,20240330,1,53,9136,1,1,1,1.0,47.1,47.1,0.0,6.12,0.0,53.22,28.26,28.26,18.84,2026-01-06 04:57:43.082130
263,20241209,1,64,10040,1,1,1,1.0,27.53,27.53,0.0,3.58,0.0,31.1,16.52,16.52,11.01,2026-01-06 04:57:43.082130
264,20240620,1,19,9565,1,1,1,1.0,41.64,41.64,0.0,5.41,0.0,47.06,24.99,24.99,16.66,2026-01-06 04:57:43.082130
265,20240622,1,42,9541,1,1,1,1.0,24.03,24.03,0.0,3.12,0.0,27.15,14.42,14.42,9.61,2026-01-06 04:57:43.082130
266,20240708,1,24,96,1,1,1,1.0,42.96,42.96,0.0,5.58,0.0,48.54,25.78,25.78,17.18,2026-01-06 04:57:43.082130
267,20240708,1,16,96,1,1,1,1.0,32.5,32.5,0.0,4.23,0.0,36.73,19.5,19.5,13.0,2026-01-06 04:57:43.082130
268,20241230,1,11,8857,1,1,1,1.0,33.67,33.67,0.0,4.38,0.0,38.05,20.2,20.2,13.47,2026-01-06 04:57:43.082130
269,20240708,1,40,96,1,1,1,1.0,41.74,41.74,0.0,5.43,0.0,47.16,25.04,25.04,16.69,2026-01-06 04:57:43.082130
270,20250112,1,33,9736,1,1,1,1.0,24.5,24.5,0.0,3.18,0.0,27.68,14.7,14.7,9.8,2026-01-06 04:57:43.082130
271,20250112,1,12,9736,1,1,1,1.0,21.88,21.88,0.0,2.84,0.0,24.72,13.13,13.13,8.75,2026-01-06 04:57:43.082130
272,20250203,1,14,86,1,1,1,1.0,43.71,43.71,0.0,5.68,0.0,49.39,26.22,26.22,17.48,2026-01-06 04:57:43.082130
273,20250203,1,9,86,1,1,1,1.0,22.68,22.68,0.0,2.95,0.0,25.63,13.61,13.61,9.07,2026-01-06 04:57:43.082130
274,20250203,1,16,86,1,1,1,1.0,34.13,34.13,0.0,4.44,0.0,38.56,20.48,20.48,13.65,2026-01-06 04:57:43.082130
275,20250204,1,25,8810,1,1,1,2.0,48.66,97.31,0.0,12.65,0.0,109.96,29.19,58.39,38.92,2026-01-06 04:57:43.082130
276,20250709,1,52,16146,1,1,1,1.0,39.76,39.76,0.0,5.17,0.0,44.93,23.86,23.86,15.91,2026-01-06 04:57:43.082130
277,20250710,1,5,13750,1,1,1,1.0,37.72,37.72,0.0,4.9,0.0,42.62,22.63,22.63,15.09,2026-01-06 04:57:43.082130
278,20251003,1,7,8928,1,1,1,1.0,29.11,29.11,0.0,3.78,0.0,32.9,17.47,17.47,11.65,2026-01-06 04:57:43.082130
279,20230108,1,28,1867,1,1,1,1.0,20.03,20.03,0.0,2.6,0.0,22.64,12.02,12.02,8.01,2026-01-06 04:57:43.082130
280,20230109,1,7,5213,1,1,1,2.0,25.81,51.62,0.0,6.71,0.0,58.33,15.49,30.97,20.65,2026-01-06 04:57:43.082130
281,20230109,1,5,30007,1,1,1,1.0,37.66,37.66,0.0,4.9,0.0,42.55,22.59,22.59,15.06,2026-01-06 04:57:43.082130
282,20230109,1,50,24202,1,1,1,1.0,45.66,45.66,0.0,5.94,0.0,51.6,27.4,27.4,18.26,2026-01-06 04:57:43.082130
283,20230519,1,42,10051,1,1,1,1.0,23.96,23.96,0.0,3.12,0.0,27.08,14.38,14.38,9.59,2026-01-06 04:57:43.082130
284,20230528,1,63,10142,1,1,1,1.0,30.5,30.5,0.0,3.96,0.0,34.46,18.3,18.3,12.2,2026-01-06 04:57:43.082130
285,20230619,1,55,9181,1,1,1,1.0,34.43,34.43,0.0,4.48,0.0,38.91,20.66,20.66,13.77,2026-01-06 04:57:43.082130
286,20230727,1,62,89,1,1,1,1.0,49.71,49.71,0.0,6.46,0.0,56.18,29.83,29.83,19.89,2026-01-06 04:57:43.082130
287,20230727,1,14,89,1,1,1,1.0,44.27,44.27,0.0,5.76,0.0,50.03,26.56,26.56,17.71,2026-01-06 04:57:43.082130
288,20231102,1,14,10149,1,1,1,1.0,40.3,40.3,0.0,5.24,0.0,45.54,24.18,24.18,16.12,2026-01-06 04:57:43.082130
289,20230110,1,49,14690,1,1,1,1.0,27.62,27.62,0.0,3.59,0.0,31.21,16.57,16.57,11.05,2026-01-06 04:57:43.082130
290,20231109,1,48,98,1,1,1,1.0,32.44,32.44,0.0,4.22,0.0,36.65,19.46,19.46,12.97,2026-01-06 04:57:43.082130
291,20240708,1,10,96,1,1,1,1.0,39.08,39.08,0.0,5.08,0.0,44.16,23.45,23.45,15.63,2026-01-06 04:57:43.082130
292,20250331,1,2,9150,1,1,1,1.0,37.55,37.55,0.0,4.88,0.0,42.43,22.53,22.53,15.02,2026-01-06 04:57:43.082130
293,20250406,1,50,1376,1,1,1,1.0,43.7,43.7,0.0,5.68,0.0,49.38,26.22,26.22,17.48,2026-01-06 04:57:43.082130
294,20250406,1,28,35118,1,1,1,1.0,21.51,21.51,0.0,2.8,0.0,24.31,12.91,12.91,8.6,2026-01-06 04:57:43.082130
295,20250410,1,8,11177,1,1,1,1.0,30.72,30.72,0.0,3.99,0.0,34.71,18.43,18.43,12.29,2026-01-06 04:57:43.082130
296,20250807,1,26,11030,1,1,1,2.0,40.95,81.9,0.0,10.65,0.0,92.55,24.57,49.14,32.76,2026-01-06 04:57:43.082130
297,20231121,1,36,113,1,1,1,2.0,16.31,32.62,0.0,4.24,0.0,36.86,9.79,19.57,13.05,2026-01-06 04:57:43.082130
298,20231121,1,3,113,1,1,1,1.0,32.98,32.98,0.0,4.29,0.0,37.27,19.79,19.79,13.19,2026-01-06 04:57:43.082130
299,20250305,1,30,11026,1,1,1,1.0,35.48,35.48,0.0,4.61,0.0,40.09,21.29,21.29,14.19,2026-01-06 04:57:43.082130
300,20241020,1,57,24710,1,1,1,1.0,25.96,25.96,0.0,3.37,0.0,29.33,15.58,15.58,10.38,2026-01-06 04:57:43.082130
301,20240621,1,60,111,1,1,1,1.0,53.09,53.09,0.0,6.9,0.0,59.99,31.85,31.85,21.24,2026-01-06 04:57:43.082130
302,20231121,1,55,113,1,1,1,1.0,34.11,34.11,0.0,4.43,0.0,38.54,20.47,20.47,13.64,2026-01-06 04:57:43.082130
303,20250710,1,9,13750,1,1,1,1.0,23.52,23.52,0.0,3.06,0.0,26.58,14.11,14.11,9.41,2026-01-06 04:57:43.082130
304,20250710,1,16,13750,1,1,1,1.0,34.67,34.67,0.0,4.51,0.0,39.17,20.8,20.8,13.87,2026-01-06 04:57:43.082130
305,20250710,1,8,14575,1,1,1,1.0,31.3,31.3,0.0,4.07,0.0,35.36,18.78,18.78,12.52,2026-01-06 04:57:43.082130
306,20250710,1,11,6205,1,1,1,1.0,33.53,33.53,0.0,4.36,0.0,37.89,20.12,20.12,13.41,2026-01-06 04:57:43.082130
307,20230912,1,21,114,1,1,1,2.0,26.16,52.31,0.0,6.8,0.0,59.11,15.69,31.39,20.93,2026-01-06 04:57:43.082130
308,20250710,1,10,6205,1,1,1,1.0,41.79,41.79,0.0,5.43,0.0,47.23,25.08,25.08,16.72,2026-01-06 04:57:43.082130
309,20250710,1,21,6205,1,1,1,1.0,28.59,28.59,0.0,3.72,0.0,32.31,17.16,17.16,11.44,2026-01-06 04:57:43.082130
310,20250412,1,38,15431,1,1,1,1.0,36.02,36.02,0.0,4.68,0.0,40.7,21.61,21.61,14.41,2026-01-06 04:57:43.082130
311,20250710,1,11,7887,1,1,1,1.0,29.95,29.95,0.0,3.89,0.0,33.84,17.97,17.97,11.98,2026-01-06 04:57:43.082130
312,20230111,1,3,22038,1,1,1,1.0,37.13,37.13,0.0,4.83,0.0,41.95,22.28,22.28,14.85,2026-01-06 04:57:43.082130
313,20231125,1,29,11370,1,1,1,1.0,30.65,30.65,0.0,3.98,0.0,34.63,18.39,18.39,12.26,2026-01-06 04:57:43.082130
314,20231206,1,42,8987,1,1,1,1.0,23.71,23.71,0.0,3.08,0.0,26.8,14.23,14.23,9.49,2026-01-06 04:57:43.082130
315,20250412,1,34,34013,1,1,1,1.0,32.8,32.8,0.0,4.26,0.0,37.06,19.68,19.68,13.12,2026-01-06 04:57:43.082130
316,20250412,1,5,1790,1,1,1,2.0,39.57,79.13,0.0,10.29,0.0,89.42,23.74,47.48,31.65,2026-01-06 04:57:43.082130
317,20241020,1,64,24710,1,1,1,1.0,27.22,27.22,0.0,3.54,0.0,30.76,16.33,16.33,10.89,2026-01-06 04:57:43.082130
318,20231206,1,32,16310,1,1,1,1.0,35.47,35.47,0.0,4.61,0.0,40.08,21.28,21.28,14.19,2026-01-06 04:57:43.082130
319,20250710,1,14,22249,1,1,1,1.0,38.67,38.67,0.0,5.03,0.0,43.69,23.2,23.2,15.47,2026-01-06 04:57:43.082130
320,20240210,1,35,10398,1,1,1,2.0,54.24,108.47,0.0,14.1,0.0,122.57,32.54,65.08,43.39,2026-01-06 04:57:43.082130
321,20240229,1,49,11369,1,1,1,1.0,27.07,27.07,0.0,3.52,0.0,30.59,16.24,16.24,10.83,2026-01-06 04:57:43.082130
322,20240621,1,26,111,1,1,1,1.0,40.84,40.84,0.0,5.31,0.0,46.15,24.5,24.5,16.34,2026-01-06 04:57:43.082130
323,20240305,1,63,11049,1,1,1,1.0,28.89,28.89,0.0,3.76,0.0,32.65,17.34,17.34,11.56,2026-01-06 04:57:43.082130
324,20240621,1,10,111,1,1,1,1.0,38.81,38.81,0.0,5.04,0.0,43.85,23.28,23.28,15.52,2026-01-06 04:57:43.082130
325,20241107,1,8,11340,1,1,1,1.0,28.18,28.18,0.0,3.66,0.0,31.84,16.91,16.91,11.27,2026-01-06 04:57:43.082130
326,20250413,1,64,38418,1,1,1,1.0,26.8,26.8,0.0,3.48,0.0,30.29,16.08,16.08,10.72,2026-01-06 04:57:43.082130
327,20241125,1,23,105,1,1,1,1.0,36.67,36.67,0.0,4.77,0.0,41.43,22.0,22.0,14.67,2026-01-06 04:57:43.082130
328,20240621,1,8,111,1,1,1,1.0,27.95,27.95,0.0,3.63,0.0,31.58,16.77,16.77,11.18,2026-01-06 04:57:43.082130
329,20241125,1,61,105,1,1,1,1.0,42.49,42.49,0.0,5.52,0.0,48.01,25.49,25.49,17.0,2026-01-06 04:57:43.082130
330,20241125,1,27,105,1,1,1,1.0,34.46,34.46,0.0,4.48,0.0,38.94,20.68,20.68,13.78,2026-01-06 04:57:43.082130
331,20250609,1,38,1669,1,1,1,1.0,36.06,36.06,0.0,4.69,0.0,40.75,21.64,21.64,14.42,2026-01-06 04:57:43.082130
332,20241125,1,38,105,1,1,1,2.0,35.27,70.53,0.0,9.17,0.0,79.7,21.16,42.32,28.21,2026-01-06 04:57:43.082130
333,20241210,1,38,11242,1,1,1,1.0,33.8,33.8,0.0,4.39,0.0,38.19,20.28,20.28,13.52,2026-01-06 04:57:43.082130
334,20241221,1,5,120,1,1,1,1.0,37.0,37.0,0.0,4.81,0.0,41.81,22.2,22.2,14.8,2026-01-06 04:57:43.082130
335,20250413,1,51,38418,1,1,1,1.0,35.49,35.49,0.0,4.61,0.0,40.1,21.29,21.29,14.2,2026-01-06 04:57:43.082130
336,20250413,1,62,30169,1,1,1,1.0,50.31,50.31,0.0,6.54,0.0,56.85,30.19,30.19,20.13,2026-01-06 04:57:43.082130
337,20230708,1,12,10746,1,1,1,1.0,20.09,20.09,0.0,2.61,0.0,22.7,12.05,12.05,8.04,2026-01-06 04:57:43.082130
338,20250609,1,2,1669,1,1,1,1.0,35.57,35.57,0.0,4.62,0.0,40.2,21.34,21.34,14.23,2026-01-06 04:57:43.082130
339,20230101,1,10,11053,1,1,1,1.0,40.14,40.14,0.0,5.22,0.0,45.35,24.08,24.08,16.05,2026-01-06 04:57:43.082130
340,20230719,1,15,116,1,1,1,1.0,27.11,27.11,0.0,3.52,0.0,30.63,16.26,16.26,10.84,2026-01-06 04:57:43.082130
341,20230719,1,26,116,1,1,1,1.0,40.95,40.95,0.0,5.32,0.0,46.28,24.57,24.57,16.38,2026-01-06 04:57:43.082130
342,20230102,1,26,13582,1,1,1,1.0,40.45,40.45,0.0,5.26,0.0,45.71,24.27,24.27,16.18,2026-01-06 04:57:43.082130
343,20230111,1,4,28949,1,1,1,1.0,39.2,39.2,0.0,5.1,0.0,44.3,23.52,23.52,15.68,2026-01-06 04:57:43.082130
344,20230111,1,25,28949,1,1,1,1.0,43.65,43.65,0.0,5.67,0.0,49.32,26.19,26.19,17.46,2026-01-06 04:57:43.082130
345,20230722,1,8,10939,1,1,1,1.0,27.68,27.68,0.0,3.6,0.0,31.28,16.61,16.61,11.07,2026-01-06 04:57:43.082130
346,20230901,1,3,10982,1,1,1,1.0,35.68,35.68,0.0,4.64,0.0,40.31,21.41,21.41,14.27,2026-01-06 04:57:43.082130
347,20230912,1,63,114,1,1,1,1.0,28.36,28.36,0.0,3.69,0.0,32.05,17.02,17.02,11.35,2026-01-06 04:57:43.082130
348,20231102,1,49,10400,1,1,1,1.0,29.78,29.78,0.0,3.87,0.0,33.65,17.87,17.87,11.91,2026-01-06 04:57:43.082130
349,20231108,1,42,10975,1,1,1,1.0,22.72,22.72,0.0,2.95,0.0,25.67,13.63,13.63,9.09,2026-01-06 04:57:43.082130
350,20231120,1,38,11316,1,1,1,1.0,37.37,37.37,0.0,4.86,0.0,42.23,22.42,22.42,14.95,2026-01-06 04:57:43.082130
351,20231206,1,12,16310,1,1,1,1.0,19.99,19.99,0.0,2.6,0.0,22.59,12.0,12.0,8.0,2026-01-06 04:57:43.082130
352,20240621,1,35,111,1,1,1,1.0,49.9,49.9,0.0,6.49,0.0,56.39,29.94,29.94,19.96,2026-01-06 04:57:43.082130
353,20240704,1,23,11399,1,1,1,1.0,41.51,41.51,0.0,5.4,0.0,46.9,24.9,24.9,16.6,2026-01-06 04:57:43.082130
354,20241221,1,43,120,1,1,1,1.0,37.89,37.89,0.0,4.93,0.0,42.81,22.73,22.73,15.16,2026-01-06 04:57:43.082130
355,20241225,1,42,104,1,1,1,1.0,23.1,23.1,0.0,3.0,0.0,26.1,13.86,13.86,9.24,2026-01-06 04:57:43.082130
356,20250609,1,44,16447,1,1,1,1.0,38.31,38.31,0.0,4.98,0.0,43.29,22.98,22.98,15.32,2026-01-06 04:57:43.082130
357,20240603,1,31,12473,1,1,1,1.0,22.98,22.98,0.0,2.99,0.0,25.97,13.79,13.79,9.19,2026-01-06 04:57:43.082130
358,20230111,1,46,41261,1,1,1,1.0,42.41,42.41,0.0,5.51,0.0,47.92,25.44,25.44,16.96,2026-01-06 04:57:43.082130
359,20230826,1,16,133,1,1,1,1.0,32.51,32.51,0.0,4.23,0.0,36.74,19.51,19.51,13.01,2026-01-06 04:57:43.082130
360,20231130,1,20,132,1,1,1,1.0,31.15,31.15,0.0,4.05,0.0,35.2,18.69,18.69,12.46,2026-01-06 04:57:43.082130
361,20240727,1,1,11641,1,1,1,1.0,18.78,18.78,0.0,2.44,0.0,21.22,11.27,11.27,7.51,2026-01-06 04:57:43.082130
362,20251130,1,51,12748,1,1,1,1.0,39.98,39.98,0.0,5.2,0.0,45.18,23.99,23.99,15.99,2026-01-06 04:57:43.082130
363,20250606,1,62,93,1,1,1,1.0,45.4,45.4,0.0,5.9,0.0,51.3,27.24,27.24,18.16,2026-01-06 04:57:43.082130
364,20250711,1,19,8930,1,1,1,1.0,41.19,41.19,0.0,5.35,0.0,46.54,24.71,24.71,16.48,2026-01-06 04:57:43.082130
365,20240815,1,16,11880,1,1,1,1.0,34.01,34.01,0.0,4.42,0.0,38.43,20.4,20.4,13.6,2026-01-06 04:57:43.082130
366,20241224,1,14,12476,1,1,1,1.0,39.66,39.66,0.0,5.16,0.0,44.82,23.8,23.8,15.86,2026-01-06 04:57:43.082130
367,20250711,1,10,591,1,1,1,1.0,43.36,43.36,0.0,5.64,0.0,48.99,26.01,26.01,17.34,2026-01-06 04:57:43.082130
368,20250711,1,36,591,1,1,1,1.0,16.75,16.75,0.0,2.18,0.0,18.93,10.05,10.05,6.7,2026-01-06 04:57:43.082130
369,20240226,1,46,22981,1,1,1,1.0,42.99,42.99,0.0,5.59,0.0,48.58,25.79,25.79,17.2,2026-01-06 04:57:43.082130
370,20231130,1,47,132,1,1,1,1.0,36.95,36.95,0.0,4.8,0.0,41.75,22.17,22.17,14.78,2026-01-06 04:57:43.082130
